t (ms),v (mV)
1.4299999999999915,36.435258571695144
1.4399999999999913,33.48289921199289
1.449999999999991,30.632709255516314
1.4599999999999909,27.883832667764818
1.4699999999999906,25.23438784470244
1.4799999999999904,22.6795105102352
1.4899999999999902,20.201207618275426
1.49999999999999,54.19887198158197
1.5099999999999898,50.923817412885356
1.5199999999999896,47.729257422179614
1.5299999999999894,44.61901208317466
1.5399999999999892,41.59597642764338
1.549999999999989,38.6622748910861
1.5599999999999887,35.81932648380878
1.5699999999999885,33.06782191063637
1.5799999999999883,30.407666140926548
1.589999999999988,27.837921731487175
1.5999999999999879,25.356598981683142
1.6099999999999877,22.958674248809146
1.6199999999999875,20.62298626386134
1.6299999999999872,39.84999067334019
1.639999999999987,37.14680774129436
1.6499999999999868,34.525253979476645
1.6599999999999866,31.984925995086165
1.6699999999999864,29.525751619865552
1.6799999999999862,27.14673070028678
1.689999999999986,24.845574360438825
1.6999999999999857,22.615004699054857
1.7099999999999855,20.456762995940156
1.7199999999999853,74.29407197361746
1.729999999999985,70.87968753865788
1.739999999999985,67.49345167669209
1.7499999999999847,64.14908792961258
1.7599999999999845,60.85775374889899
1.7699999999999843,57.62821037432256
1.779999999999984,54.467177482400324
1.7899999999999838,51.37971551781312
1.7999999999999836,48.36957086004283
1.8099999999999834,45.43946685351071
1.8199999999999832,42.59133799434001
1.829999999999983,39.826493234391606
1.8399999999999828,37.145682602578226
1.8499999999999825,34.54906689632646
1.8599999999999823,32.03614311054738
1.8699999999999821,29.605690347833537
1.879999999999982,27.255731228600546
1.8899999999999817,24.98323688904409
1.8999999999999815,22.78114075098181
1.9099999999999813,20.637914562864008
1.919999999999981,58.20271798301202
1.9299999999999808,55.18403115715577
1.9399999999999806,52.22393496725219
1.9499999999999804,49.32833333169577
1.9599999999999802,46.501715255024266
1.96999999999998,43.74741155477071
1.9799999999999798,41.067822059016166
1.9899999999999796,38.46457406076863
1.9999999999999793,35.93858841983514
2.0099999999999794,33.49007256575955
2.019999999999979,31.11849557472599
2.029999999999979,28.822583254735278
2.0399999999999787,26.600277686137886
2.0499999999999785,24.448168224265455
2.0599999999999783,22.355920929818463
2.069999999999978,20.443786631665496
2.079999999999978,98.15477012337067
2.0899999999999777,94.18795431533063
2.0999999999999774,90.19842455354434
2.1099999999999772,86.2155752651648
2.119999999999977,82.26250594692853
2.129999999999977,78.35669557006412
2.1399999999999766,74.51112151383073
2.1499999999999764,70.7353436625048
2.159999999999976,67.03639742623893
2.169999999999976,63.41947626775559
2.1799999999999757,59.888431968916876
2.1899999999999755,56.44613096833246
2.1999999999999753,53.09470256794453
2.209999999999975,49.835710664508696
2.219999999999975,46.67027724252992
2.2299999999999747,43.599176997550764
2.2399999999999745,40.6228978812775
2.2499999999999742,37.741631590946426
2.259999999999974,34.95516872041962
2.269999999999974,32.26274190695541
2.2799999999999736,29.66289965380884
2.2899999999999734,27.153422850524365
2.299999999999973,24.730995805915413
2.309999999999973,22.387795031182414
2.3199999999999728,20.140173845742247
2.3299999999999725,86.84172116831988
2.3399999999999723,82.82140837417494
2.349999999999972,78.83412975782504
2.359999999999972,74.89715402145262
2.3699999999999717,71.02370127217844
2.3799999999999715,67.22371438176549
2.3899999999999713,63.50460930705261
2.399999999999971,59.871900079233015
2.409999999999971,56.32968097422903
2.4199999999999706,52.880981882280544
2.4299999999999704,49.528024474512094
2.43999999999997,46.2724095745707
2.44999999999997,43.11525839036425
2.4599999999999698,40.05730295078564
2.4699999999999696,37.098888851583915
2.4799999999999693,34.23987235372753
2.489999999999969,31.4794699057075
2.499999999999969,28.81614209657449
2.5099999999999687,26.24747619935503
2.5199999999999685,23.76940948885039
2.5299999999999683,21.36770637617901
2.539999999999968,20.442435217545306
2.549999999999968,115.87731785620961
2.5599999999999676,110.91719609444937
2.5699999999999674,105.94108253455286
2.579999999999967,100.98667102124016
2.589999999999967,96.08204326568979
2.599999999999967,91.24756806261682
2.6099999999999666,86.49790121817527
2.6199999999999664,81.84360613113334
2.629999999999966,77.292344723454
2.639999999999966,72.84971676825307
2.6499999999999657,68.51984242306871
2.6599999999999655,64.30576578572803
2.6699999999999653,60.20973484931562
2.679999999999965,56.23339444368874
2.689999999999965,52.37791664855379
2.6999999999999647,48.64408901006087
2.7099999999999644,45.0323811674388
2.7199999999999642,41.542998146136895
2.729999999999964,38.17588408201906
2.739999999999964,34.930609393796296
2.7499999999999636,31.806153985613992
2.7599999999999634,28.800699780490795
2.769999999999963,25.911439117567923
2.779999999999963,23.133555339065744
2.7899999999999627,20.448471664693948
2.7999999999999625,27.272671114882517
2.8099999999999623,30.974376778795353
2.819999999999962,28.157833908814652
2.829999999999962,25.42062443160071
2.8399999999999617,22.840861742893487
2.8499999999999615,32.73846580818958
2.8599999999999612,29.950528460634953
2.869999999999961,27.275993976246916
2.879999999999961,24.697439440564274
2.8899999999999606,22.195695825999508
2.8999999999999604,22.07870285173526
2.90999999999996,106.0197052484198
2.91999999999996,101.34146585804305
2.9299999999999597,96.6433870420928
2.9399999999999595,91.96329416865264
2.9499999999999593,87.33133650680618
2.959999999999959,82.77004050041532
2.969999999999959,78.29564564287256
2.9799999999999587,73.91961094671191
2.9899999999999585,69.64990370207288
2.9999999999999583,65.49199087854299
3.009999999999958,61.44956269447366
3.019999999999958,57.52504371104711
3.0299999999999576,53.71994399233489
3.0399999999999574,50.03509570486257
3.049999999999957,46.470816788436686
3.059999999999957,43.027033659194835
3.0699999999999568,39.70335582520164
3.0799999999999566,36.499041111970435
3.0899999999999563,33.41282180652905
3.099999999999956,30.442689340616514
3.109999999999956,27.585747406348958
3.1199999999999557,24.837952058262875
3.1299999999999555,22.191300750895298
3.1399999999999553,19.649323569088793
3.149999999999955,93.89044868300041
3.159999999999955,89.2057923910864
3.1699999999999546,84.57576770647
3.1799999999999544,80.02067834303621
3.189999999999954,75.55545028772507
3.199999999999954,71.19080376769801
3.209999999999954,66.93432158105402
3.2199999999999536,62.791300016416
3.2299999999999534,58.76538345572876
3.239999999999953,54.85901850657327
3.249999999999953,51.07376950466488
3.2599999999999527,47.41053737062155
3.2699999999999525,43.869719777400945
3.2799999999999523,40.451322736868384
3.289999999999952,37.15497653868682
3.299999999999952,33.9798057593873
3.3099999999999516,30.924218433455522
3.3199999999999514,27.98573761830512
3.329999999999951,25.160776195530744
3.339999999999951,22.44257820083057
3.349999999999951,19.813158774607746
3.3599999999999506,72.0888819697044
3.3699999999999504,68.02484626275898
3.37999999999995,64.04534159517624
3.38999999999995,60.15945500153674
3.3999999999999497,56.37385639204947
3.4099999999999495,52.69331724607935
3.4199999999999493,49.12114727933894
3.429999999999949,45.65954199629417
3.439999999999949,42.30985362463015
3.4499999999999487,39.07277281835946
3.4599999999999485,35.94837394593129
3.4699999999999482,32.936021756816935
3.479999999999948,30.034237318476677
3.489999999999948,27.240596811589345
3.4999999999999476,24.551388999817988
3.5099999999999474,21.95763407696177
3.519999999999947,19.52754412628687
3.529999999999947,107.57369398384844
3.5399999999999467,102.57578294824808
3.5499999999999465,97.59775321601296
3.5599999999999463,92.67072298421355
3.569999999999946,87.81777694085386
3.579999999999946,83.05553664408254
3.5899999999999457,78.39579395846586
3.5999999999999455,73.8468510030534
3.6099999999999453,69.41452269260938
3.619999999999945,65.10285606120372
3.629999999999945,60.91463563542433
3.6399999999999446,56.851732783608085
3.6499999999999444,52.915342237523234
3.659999999999944,49.106140325428804
3.669999999999944,45.424397121964994
3.6799999999999438,41.870062335999776
3.6899999999999435,38.442796670439066
3.6999999999999433,35.14187604817518
3.709999999999943,31.96597189704336
3.719999999999943,28.912932788346733
3.7299999999999427,25.979595357628533
3.7399999999999425,23.16080334413514
3.7499999999999423,20.437606429634492
3.759999999999942,26.612916125607228
3.769999999999942,35.928632123094374
3.7799999999999416,32.91519876774527
3.7899999999999414,30.017112059091225
3.799999999999941,27.225669139134215
3.809999999999941,24.53736459388724
3.8199999999999408,21.943057880241252
3.8299999999999406,19.529066547128725
3.8399999999999403,109.03484283575416
3.84999999999994,104.05819158414837
3.85999999999994,99.07691922095296
3.8699999999999397,94.12927037678853
3.8799999999999395,89.24470528884527
3.8899999999999393,84.444707034673
3.899999999999939,79.74447209329843
3.909999999999939,75.15454893485659
3.9199999999999386,70.68215328473178
3.9299999999999384,66.33214395219238
3.939999999999938,62.107719222966836
3.949999999999938,58.01090180152678
3.959999999999938,54.04286843945875
3.9699999999999376,50.20416913603943
3.9799999999999374,46.494876534872404
3.989999999999937,42.914698070883375
3.999999999999937,39.46304235673935
4.009999999999937,36.138969240025915
4.0199999999999365,32.940990204784555
4.029999999999936,29.866831764701043
4.039999999999936,26.913266945255394
4.049999999999936,24.07566364891243
4.059999999999936,21.34241139937039
4.0699999999999354,19.176614120834497
4.079999999999935,117.31524793267774
4.089999999999935,111.73420002808606
4.099999999999935,106.18203279491193
4.109999999999935,100.6951749746662
4.119999999999934,95.29968527827346
4.129999999999934,90.01370048755139
4.139999999999934,84.84967304914444
4.149999999999934,79.81607740504408
4.1599999999999335,74.91862174361906
4.169999999999933,70.1610845467256
4.179999999999933,65.54588784619551
4.189999999999933,61.07449017761792
4.199999999999933,56.74765437833256
4.2099999999999325,52.565625855365205
4.219999999999932,48.52824917437911
4.229999999999932,44.63505187138677
4.239999999999932,40.885308946383084
4.249999999999932,37.278035980786555
4.259999999999931,33.81182171020474
4.269999999999931,30.484546963305114
4.279999999999931,27.293142613048417
4.289999999999931,24.23319268615654
4.2999999999999305,21.294573571012737
4.30999999999993,18.74565410467975
4.31999999999993,117.43363165496157
4.32999999999993,111.56184647253117
4.33999999999993,105.74673548634611
4.3499999999999295,100.02069692347622
4.359999999999929,94.40660744549108
4.369999999999929,88.92020484866893
4.379999999999929,83.57214984409865
4.389999999999929,78.36956231644056
4.399999999999928,73.31710082680038
4.409999999999928,68.4177055096744
4.419999999999928,63.673107880459526
4.429999999999928,59.0841810191965
4.439999999999928,54.651177480919074
4.449999999999927,50.37388656082126
4.459999999999927,46.25174000057142
4.469999999999927,42.28389317526431
4.479999999999927,38.469263363425796
4.4899999999999265,34.80642718536494
4.499999999999926,31.293347444215584
4.509999999999926,27.927081389157426
4.519999999999926,24.703440564235912
4.529999999999926,21.614208139802884
4.539999999999925,18.69643803802838
4.549999999999925,112.76544787962636
4.559999999999925,106.84776187254667
4.569999999999925,101.01223024577666
4.579999999999925,95.28554723102424
4.589999999999924,89.68640304531229
4.599999999999924,84.22753113538214
4.609999999999924,78.91742517301027
4.619999999999924,73.76161219357142
4.6299999999999235,68.76355154221453
4.639999999999923,63.925258511649005
4.649999999999923,59.24773422818195
4.659999999999923,54.73125842058681
4.669999999999923,50.375583876761404
4.6799999999999224,46.18006677345737
4.689999999999922,42.143763974284695
4.699999999999922,38.26548019230887
4.709999999999922,34.543663929410435
4.719999999999922,30.97612635262783
4.729999999999921,27.559741552087853
4.739999999999921,24.29003609100488
4.749999999999921,21.15721121107252
4.759999999999921,18.401141094000298
4.7699999999999205,118.07235746849842
4.77999999999992,111.89438428054439
4.78999999999992,105.79834310857072
4.79999999999992,99.81422747836163
4.80999999999992,93.96286766897973
4.8199999999999195,88.25830826758315
4.829999999999919,82.70980758074253
4.839999999999919,77.32330631657724
4.849999999999919,72.10245181397711
4.859999999999919,67.04930064052564
4.869999999999918,62.164800344226315
4.879999999999918,57.449119617674256
4.889999999999918,52.901870680886866
4.899999999999918,48.52225520985463
4.9099999999999175,44.309166026198625
4.919999999999917,40.26126194067303
4.929999999999917,36.37695205566676
4.939999999999917,32.65418341632415
4.949999999999917,29.090109691287747
4.9599999999999165,25.680773509852884
4.969999999999916,22.41983933482597
4.979999999999916,19.28437025748846
4.989999999999916,64.22898120616586
4.999999999999916,59.775827021545894
5.009999999999915,55.45820766673008
5.019999999999915,51.28028179906383
5.029999999999915,47.24459122316853
5.039999999999915,43.352454170005906
5.049999999999915,39.604266864832496
5.059999999999914,35.999650202975324
5.069999999999914,32.537387083903944
5.079999999999914,29.215253320620217
5.089999999999914,26.029837246709146
5.0999999999999135,22.975527844550875
5.109999999999913,20.030977667810763
5.119999999999913,32.402189996254734
5.129999999999913,29.22629384205369
5.139999999999913,26.18024354960345
5.149999999999912,23.248539893348273
5.159999999999912,20.880366633522968
5.169999999999912,104.69584469689019
5.179999999999912,99.42982547149838
5.189999999999912,94.20389919666377
5.199999999999911,89.05006326165409
5.209999999999911,83.99240255715364
5.219999999999911,79.04809186288047
5.229999999999911,74.22894693998421
5.2399999999999105,69.54285406450211
5.24999999999991,64.99489882819014
5.25999999999991,60.58819724423839
5.26999999999991,56.3244827332623
5.27999999999991,52.20450675854756
5.289999999999909,48.22830709088625
5.299999999999909,44.395395615398975
5.309999999999909,40.70489294918618
5.319999999999909,37.15556037314693
5.329999999999909,33.745647368914995
5.339999999999908,30.472624530803465
5.349999999999908,27.33296852266553
5.359999999999908,24.32179358193156
5.369999999999908,21.42851462626733
5.3799999999999075,18.855895178672434
5.389999999999907,116.55145289840567
5.399999999999907,110.73844879032728
5.409999999999907,104.97728917857975
5.419999999999907,99.30256342095808
5.4299999999999065,93.73861105115991
5.439999999999906,88.3020386332933
5.449999999999906,83.00395022977868
5.459999999999906,77.85162631057561
5.469999999999906,72.84970843144058
5.479999999999905,68.00101449040906
5.489999999999905,63.30709591713484
5.499999999999905,58.768617099894264
5.509999999999905,54.385609628984334
5.5199999999999045,50.15763746341654
5.529999999999904,46.083906641325704
5.539999999999904,42.163349295934864
5.549999999999904,38.394660134490145
5.559999999999904,34.776183121368696
5.5699999999999035,31.305627978688022
5.579999999999903,27.979782684722945
5.589999999999903,24.794198284873822
5.599999999999903,21.740574817937606
5.609999999999903,18.837058685982782
5.619999999999902,109.81202167031778
5.629999999999902,104.02605268750166
5.639999999999902,98.32232520288798
5.649999999999902,92.72674790956367
5.6599999999999016,87.25744558572289
5.669999999999901,81.92673554950781
5.679999999999901,76.74279178424237
5.689999999999901,71.7108866212675
5.699999999999901,66.83427238565623
5.7099999999999005,62.11479463089206
5.7199999999999,57.55331336830497
5.7299999999999,53.149986578894776
5.7399999999999,48.904456602856136
5.7499999999999,44.81597819543799
5.759999999999899,40.88351333180682
5.769999999999899,37.105745859290714
5.779999999999899,33.4809141178705
5.789999999999899,30.006508564668373
5.799999999999899,26.67899758526083
5.809999999999898,23.493206457599705
5.819999999999898,20.434240392682202
5.829999999999898,20.545624455269742
5.839999999999898,117.65555382625276
5.8499999999998975,111.56224656329535
5.859999999999897,105.54321301910397
5.869999999999897,99.62984446791312
5.879999999999897,93.84403496348123
5.889999999999897,88.2005894907028
5.899999999999896,82.70929552532554
5.909999999999896,77.37646005087704
5.919999999999896,72.20598644086283
5.929999999999896,67.20011412110564
5.939999999999896,62.35992512332811
5.949999999999895,57.685690294393375
5.959999999999895,53.17710175796
5.969999999999895,48.833424740859975
5.979999999999895,44.653602126523815
5.9899999999998945,40.63633277866626
5.999999999999894,36.78006845347145
6.009999999999894,33.08282025837343
6.019999999999894,29.54183365998894
6.029999999999894,26.15328881392747
6.0399999999998935,22.911404558494738
6.049999999999893,19.79640103879791
6.059999999999893,32.785132412907025
6.069999999999893,29.411268940175102
6.079999999999893,26.184212334322115
6.089999999999892,23.085013881419464
6.099999999999892,20.41499497394966
6.109999999999892,106.9658698842112
6.119999999999892,101.35704720351598
6.1299999999998915,95.81325006979056
6.139999999999891,90.36427486840691
6.149999999999891,85.0318198940726
6.159999999999891,79.8309447069965
6.169999999999891,74.77173838147156
6.1799999999998905,69.86072498979385
6.18999999999989,65.1019249871392
6.19999999999989,60.49761680095982
6.20999999999989,56.04886596333326
6.21999999999989,51.755881474664065
6.229999999999889,47.61825181695494
6.239999999999889,43.63511062463026
6.249999999999889,39.80525006498194
6.259999999999889,36.127109776164765
6.2699999999998886,32.59856434462172
6.279999999999888,29.216627668541896
6.289999999999888,25.97720427909287
6.299999999999888,22.87408392951206
6.309999999999888,19.885717009321752
6.3199999999998875,35.68571797170354
6.329999999999887,32.355874108681114
6.339999999999887,29.165839197310866
6.349999999999887,26.103512314326558
6.359999999999887,23.16301594619098
6.369999999999886,20.322927154832477
6.379999999999886,28.971750339465572
6.389999999999886,27.07372836331168
6.399999999999886,25.15260191250801
6.409999999999886,30.516924266992035
6.419999999999885,27.67294889045435
6.429999999999885,24.880268331202153
6.439999999999885,22.826140158868043
6.449999999999885,67.54346222391406
6.4599999999998845,63.67896495895382
6.469999999999884,59.89276255717734
6.479999999999884,56.195879244983644
6.489999999999884,52.59667101004667
6.499999999999884,49.10111319559171
6.509999999999883,45.71320831052614
6.519999999999883,42.43539654150809
6.529999999999883,39.26889312562977
6.539999999999883,36.21387444875482
6.549999999999883,33.26949595817915
6.559999999999882,30.433843620382284
6.569999999999882,27.703918285878345
6.579999999999882,25.0754708232514
6.589999999999882,22.540424697827387
6.5999999999998815,20.081156074157455
6.609999999999881,71.19925122006053
6.619999999999881,67.36673956591244
6.629999999999881,63.60448615276597
6.639999999999881,59.92415748389116
6.6499999999998805,56.33439039151463
6.65999999999988,52.84132810636579
6.66999999999988,49.449145988928635
6.67999999999988,46.16050494512053
6.68999999999988,42.976922788595296
6.699999999999879,39.89904782148618
6.709999999999879,36.92678958182694
6.719999999999879,34.059293088240935
6.729999999999879,31.29484260159988
6.7399999999998785,28.630804653509614
6.749999999999878,26.063561500873817
6.759999999999878,23.58757128551264
6.769999999999878,21.184554529414367
6.779999999999878,21.699166317678085
6.7899999999998775,111.84965523136938
6.799999999999877,106.90011699458375
6.809999999999877,101.93789722904707
6.819999999999877,97.00475748026923
6.829999999999877,92.13159545920715
6.839999999999876,87.34035102092311
6.849999999999876,82.64625757610804
6.859999999999876,78.0597474163967
6.869999999999876,73.58788503570356
6.8799999999998755,69.2353900834636
6.889999999999875,65.0053495823277
6.899999999999875,60.89970706257056
6.909999999999875,56.91959340401715
6.919999999999875,53.0655450864911
6.9299999999998745,49.337645821340594
6.939999999999874,45.735625374729175
6.949999999999874,42.25893731470362
6.959999999999874,38.906788963527745
6.969999999999874,35.67804771389463
6.979999999999873,32.571016879251545
6.989999999999873,29.58321030382574
6.999999999999873,26.71120421887231
7.009999999999873,23.95013720200023
7.019999999999873,21.287388330199928
7.029999999999872,19.42533666427394
7.039999999999872,117.48438279982147
7.049999999999872,111.98357607601778
7.059999999999872,106.50315247460505
7.0699999999998715,101.08110599439289
7.079999999999871,95.74464659954897
7.089999999999871,90.51272494904717
7.099999999999871,85.39836239944823
7.109999999999871,80.41043408338638
7.11999999999987,75.55493643540748
7.12999999999987,70.83586171148818
7.13999999999987,66.25579625841294
7.14999999999987,61.81632987006493
7.15999999999987,57.51833468314029
7.169999999999869,53.362151147766525
7.179999999999869,49.34770896783855
7.189999999999869,45.47461140676405
7.199999999999869,41.74220262237875
7.2099999999998685,38.149583315767714
7.219999999999868,34.6954834441423
7.229999999999868,31.377997185177545
7.239999999999868,28.194332233324904
7.249999999999868,25.140552998582027
7.2599999999998674,22.2096468453816
7.269999999999867,19.385778552699612
7.279999999999867,86.10013526374647
7.289999999999867,81.30426949207376
7.299999999999867,76.60041955792246
7.309999999999866,72.00218702658947
7.319999999999866,67.51933406296874
7.329999999999866,63.158691414355744
7.339999999999866,58.92492118173257
7.3499999999998655,54.82110061600017
7.359999999999865,50.84914535408308
7.369999999999865,47.01011024355273
7.379999999999865,43.304409471700644
7.389999999999865,39.73196673066772
7.3999999999998645,36.29223962836046
7.409999999999864,32.98407424388088
7.419999999999864,29.805487675446354
7.429999999999864,26.75348781338809
7.439999999999864,23.823527496184074
7.449999999999863,21.00258748026115
7.459999999999863,19.400728428701214
7.469999999999863,118.3229620105742
7.479999999999863,112.6061051382709
7.4899999999998625,106.92415833764889
7.499999999999862,101.31330137044421
7.509999999999862,95.7994751209698
7.519999999999862,90.4007340038365
7.529999999999862,85.12945419863675
7.5399999999998615,79.99403150989096
7.549999999999861,75.00009086488676
7.559999999999861,70.1513225998614
7.569999999999861,65.45005637023782
7.579999999999861,60.89765535500781
7.58999999999986,56.49478563114349
7.59999999999986,52.24159606786019
7.60999999999986,48.137836685331926
7.61999999999986,44.18294460540227
7.62999999999986,40.3761075750977
7.639999999999859,36.71624295421303
7.649999999999859,33.201805429577696
7.659999999999859,29.83049481343406
7.669999999999859,26.599003853717768
7.6799999999998585,23.502383608012384
7.689999999999858,20.525863189181635
7.699999999999858,20.59370244473613
7.709999999999858,117.44486732803796
7.719999999999858,111.49616066962803
7.729999999999857,105.61038858914219
7.739999999999857,99.81936516133773
7.749999999999857,94.14550949207594
7.759999999999857,88.60418955951219
7.769999999999857,83.20575760528791
7.779999999999856,77.95706863731156
7.789999999999856,72.86254828202077
7.799999999999856,67.92492822401114
7.809999999999856,63.145751215651615
7.8199999999998555,58.52571785414352
7.829999999999855,54.06492160509546
7.839999999999855,49.763003805142844
7.849999999999855,45.61925899004
7.859999999999855,41.632715818042236
7.8699999999998544,37.80216236534518
7.879999999999854,34.12601072943427
7.889999999999854,30.602002068663133
7.899999999999854,27.226915671400292
7.909999999999854,23.996103287333998
7.919999999999853,20.898349607299753
7.929999999999853,18.567420728677693
7.939999999999853,118.8981909263675
7.949999999999853,112.7335668675669
7.9599999999998525,106.64558007575151
7.969999999999852,100.66540067104273
7.979999999999852,94.81472698590844
7.989999999999852,89.10822678526321
7.999999999999852,83.55560717595381
8.009999999999852,78.16313805351203
8.019999999999854,72.93471408820768
8.029999999999855,67.87258217714084
8.039999999999857,62.977839613196075
8.049999999999859,58.25077579004864
8.05999999999986,53.691103388155426
8.069999999999862,49.298110332128324
8.079999999999863,45.07076349920958
8.089999999999865,41.0077875698202
8.099999999999866,37.10767398763961
8.109999999999868,33.368506984819184
8.11999999999987,29.7876405702013
8.129999999999871,26.36139012649263
8.139999999999873,23.084244803456503
8.149999999999874,19.938290654109014
8.159999999999876,26.812877402728365
8.169999999999877,34.64987303218842
8.179999999999879,31.22890508505872
8.18999999999988,27.95669728051952
8.199999999999882,24.818874285132207
8.209999999999884,21.80498290998717
8.219999999999885,19.036498603369132
8.229999999999887,114.34500002512081
8.239999999999888,108.56035668795973
8.24999999999989,102.81703809242588
8.259999999999891,97.15328043226665
8.269999999999893,91.59726222272302
8.279999999999895,86.16860229481533
8.289999999999896,80.88046321005847
8.299999999999898,75.74139215233556
8.3099999999999,70.75671790168202
8.3199999999999,65.92954959684621
8.329999999999902,61.2614711108457
8.339999999999904,56.753014304673215
8.349999999999905,52.40397290432032
8.359999999999907,48.21360601779267
8.369999999999909,44.18077842476941
8.37999999999991,40.30406080417019
8.389999999999912,36.58172473687443
8.399999999999913,33.011535792187345
8.409999999999915,29.59043890267006
8.419999999999916,26.314300390778023
8.429999999999918,23.17713418463867
8.43999999999992,20.16039025145402
8.449999999999921,25.212156357185446
8.459999999999923,59.8630438070079
8.469999999999924,55.74922892965939
8.479999999999926,51.760169028997545
8.489999999999927,47.899861109873825
8.499999999999929,44.17071845739803
8.50999999999993,40.573938264586246
8.519999999999932,37.10974079854022
8.529999999999934,33.77740860690627
8.539999999999935,30.57518413267513
