t(ms),V(mV)
2.510500000000000398e+01,4.237358037964945368e+01
2.510999999999999943e+01,4.235251352667000901e+01
2.511500000000000199e+01,4.233141976899414516e+01
2.512000000000000455e+01,4.231029941548712259e+01
2.512500000000000000e+01,4.228915277155833508e+01
2.513000000000000256e+01,4.226798013920133457e+01
2.513500000000000156e+01,4.224678181703324498e+01
2.514000000000000412e+01,4.222555810033378521e+01
2.514499999999999957e+01,4.220430928108383739e+01
2.515000000000000213e+01,4.218303564800353911e+01
2.515500000000000469e+01,4.216173748658997056e+01
2.516000000000000014e+01,4.214041507915435858e+01
2.516500000000000270e+01,4.211906870485890408e+01
2.517000000000000171e+01,4.209769863975311210e+01
2.517500000000000426e+01,4.207630515680978078e+01
2.517999999999999972e+01,4.205488852596047877e+01
2.518500000000000227e+01,4.203344901413068868e+01
2.519000000000000128e+01,4.201198688527449576e+01
2.519500000000000384e+01,4.199050240040888582e+01
2.520000000000000284e+01,4.196899581764764520e+01
2.520500000000000185e+01,4.194746739223486998e+01
2.521000000000000441e+01,4.192591737657807016e+01
2.521499999999999986e+01,4.190434602028086886e+01
2.522000000000000242e+01,4.188275357017540301e+01
2.522500000000000142e+01,4.186114027035421969e+01
2.523000000000000398e+01,4.183950636220193076e+01
2.523499999999999943e+01,4.181785208442638435e+01
2.524000000000000199e+01,4.179617767308954512e+01
2.524500000000000455e+01,4.177448336163799070e+01
2.525000000000000000e+01,4.175276938093305290e+01
2.525500000000000256e+01,4.173103595928058240e+01
2.526000000000000156e+01,4.170928332246043624e+01
2.526500000000000412e+01,4.168751169375550347e+01
2.526999999999999957e+01,4.166572129398052482e+01
2.527500000000000213e+01,4.164391234151047172e+01
2.528000000000000114e+01,4.162208505230864120e+01
2.528500000000000369e+01,4.160023963995440965e+01
2.529000000000000270e+01,4.157837631567066694e+01
2.529500000000000171e+01,4.155649528835094486e+01
2.530000000000000426e+01,4.153459676458615490e+01
2.530499999999999972e+01,4.151268094869112701e+01
2.531000000000000227e+01,4.149074804273075046e+01
2.531500000000000128e+01,4.146879824654581626e+01
2.532000000000000384e+01,4.144683175777863227e+01
2.532500000000000284e+01,4.142484877189822612e+01
2.533000000000000185e+01,4.140284948222532790e+01
2.533500000000000441e+01,4.138083407995705443e+01
2.533999999999999986e+01,4.135880275419127372e+01
2.534500000000000242e+01,4.133675569195069954e+01
2.535000000000000142e+01,4.131469307820673009e+01
2.535500000000000398e+01,4.129261509590295276e+01
2.535999999999999943e+01,4.127052192597839309e+01
2.536500000000000199e+01,4.124841374739056477e+01
2.537000000000000455e+01,4.122629073713810754e+01
2.537500000000000000e+01,4.120415307028328300e+01
2.538000000000000256e+01,4.118200091997414347e+01
2.538500000000000156e+01,4.115983445746647362e+01
2.539000000000000412e+01,4.113765385214544779e+01
2.539499999999999957e+01,4.111545927154704572e+01
2.540000000000000213e+01,4.109325088137923387e+01
2.540500000000000114e+01,4.107102884554284117e+01
2.541000000000000369e+01,4.104879332615227838e+01
2.541500000000000270e+01,4.102654448355594496e+01
2.542000000000000171e+01,4.100428247635640844e+01
2.542500000000000426e+01,4.098200746143037065e+01
2.542999999999999972e+01,4.095971959394839246e+01
2.543500000000000227e+01,4.093741902739436256e+01
2.544000000000000128e+01,4.091510591358475324e+01
2.544500000000000384e+01,4.089278040268770553e+01
2.544999999999999929e+01,4.087044264324175913e+01
2.545500000000000185e+01,4.084809278217450412e+01
2.546000000000000441e+01,4.082573096482092723e+01
2.546499999999999986e+01,4.080335733494159456e+01
2.547000000000000242e+01,4.078097203474054311e+01
2.547500000000000142e+01,4.075857520488306562e+01
2.548000000000000398e+01,4.073616698451322549e+01
2.548499999999999943e+01,4.071374751127115843e+01
2.549000000000000199e+01,4.069131692131021083e+01
2.549500000000000455e+01,4.066887534931385062e+01
2.550000000000000355e+01,4.064642292851237215e+01
2.550500000000000256e+01,4.062395979069945184e+01
2.551000000000000156e+01,4.060148606624845513e+01
2.551500000000000412e+01,4.057900188412858000e+01
2.551999999999999957e+01,4.055650737192080868e+01
2.552500000000000213e+01,4.053400265583367457e+01
2.553000000000000114e+01,4.051148786071883734e+01
2.553500000000000369e+01,4.048896311008648752e+01
2.554000000000000270e+01,4.046642852612054497e+01
2.554500000000000171e+01,4.044388422969371533e+01
2.555000000000000426e+01,4.042133034038236872e+01
2.555499999999999972e+01,4.039876697648117698e+01
2.556000000000000227e+01,4.037619425501768688e+01
2.556500000000000128e+01,4.035361229176663755e+01
2.557000000000000384e+01,4.033102120126413581e+01
2.557499999999999929e+01,4.030842109682171781e+01
2.558000000000000185e+01,4.028581209054013357e+01
2.558500000000000441e+01,4.026319429332308175e+01
2.559000000000000341e+01,4.024056781489072421e+01
2.559500000000000242e+01,4.021793276379305127e+01
2.560000000000000142e+01,4.019528924742312626e+01
2.560500000000000398e+01,4.017263737203010265e+01
2.560999999999999943e+01,4.014997724273217727e+01
2.561500000000000199e+01,4.012730896352930188e+01
2.562000000000000099e+01,4.010463263731584505e+01
2.562500000000000355e+01,4.008194836589301246e+01
2.563000000000000256e+01,4.005925624998116774e+01
2.563500000000000156e+01,4.003655638923205373e+01
2.564000000000000412e+01,4.001384888224074388e+01
2.564499999999999957e+01,3.999113382655761484e+01
2.565000000000000213e+01,3.996841131870003494e+01
2.565500000000000114e+01,3.994568145416403127e+01
2.566000000000000369e+01,3.992294432743572230e+01
2.566500000000000270e+01,3.990020003200270082e+01
2.567000000000000171e+01,3.987744866036526048e+01
2.567500000000000426e+01,3.985469030404740920e+01
2.567999999999999972e+01,3.983192505360791813e+01
2.568500000000000227e+01,3.980915299865109347e+01
2.569000000000000128e+01,3.978637422783747013e+01
2.569500000000000384e+01,3.976358882889444146e+01
2.569999999999999929e+01,3.974079688862666870e+01
2.570500000000000185e+01,3.971799849292641937e+01
2.571000000000000441e+01,3.969519372678382041e+01
2.571500000000000341e+01,3.967238267429689103e+01
2.572000000000000242e+01,3.964956541868157558e+01
2.572500000000000142e+01,3.962674204228157748e+01
2.573000000000000398e+01,3.960391262657812206e+01
2.573499999999999943e+01,3.958107725219956308e+01
2.574000000000000199e+01,3.955823599893093956e+01
2.574500000000000099e+01,3.953538894572336915e+01
2.575000000000000355e+01,3.951253617070336333e+01
2.575500000000000256e+01,3.948967775118200052e+01
2.576000000000000156e+01,3.946681376366404237e+01
2.576500000000000412e+01,3.944394428385690787e+01
2.576999999999999957e+01,3.942106938667953386e+01
2.577500000000000213e+01,3.939818914627119284e+01
2.578000000000000114e+01,3.937530363600011896e+01
2.578500000000000369e+01,3.935241292847213401e+01
2.578999999999999915e+01,3.932951709553907449e+01
2.579500000000000171e+01,3.930661620830721859e+01
2.580000000000000426e+01,3.928371033714552851e+01
2.580500000000000327e+01,3.926079955169383595e+01
2.581000000000000227e+01,3.923788392087097776e+01
2.581500000000000128e+01,3.921496351288273985e+01
2.582000000000000384e+01,3.919203839522979393e+01
2.582499999999999929e+01,3.916910863471549931e+01
2.583000000000000185e+01,3.914617429745363353e+01
2.583500000000000441e+01,3.912323544887603077e+01
2.584000000000000341e+01,3.910029215374010647e+01
2.584500000000000242e+01,3.907734447613634643e+01
2.585000000000000142e+01,3.905439247949566095e+01
2.585500000000000398e+01,3.903143622659667500e+01
2.585999999999999943e+01,3.900847577957294732e+01
2.586500000000000199e+01,3.898551119992008296e+01
2.587000000000000099e+01,3.896254254850276766e+01
2.587500000000000355e+01,3.893956988556173826e+01
2.588000000000000256e+01,3.891659327072065366e+01
2.588500000000000156e+01,3.889361276299290893e+01
2.589000000000000412e+01,3.887062842078832858e+01
2.589500000000000313e+01,3.884764030191983863e+01
2.590000000000000213e+01,3.882464846361003907e+01
2.590500000000000114e+01,3.880165296249764850e+01
2.591000000000000369e+01,3.877865385464399850e+01
2.591499999999999915e+01,3.875565119553930771e+01
2.592000000000000171e+01,3.873264504010900566e+01
2.592500000000000426e+01,3.870963544271987899e+01
2.593000000000000327e+01,3.868662245718628157e+01
2.593500000000000227e+01,3.866360613677609592e+01
2.594000000000000128e+01,3.864058653421680134e+01
2.594500000000000384e+01,3.861756370170135710e+01
2.594999999999999929e+01,3.859453769089407160e+01
2.595500000000000185e+01,3.857150855293635772e+01
2.596000000000000085e+01,3.854847633845250954e+01
2.596500000000000341e+01,3.852544109755528723e+01
2.597000000000000242e+01,3.850240287985156584e+01
2.597500000000000142e+01,3.847936173444784203e+01
2.598000000000000398e+01,3.845631770995567678e+01
2.598499999999999943e+01,3.843327085449712399e+01
2.599000000000000199e+01,3.841022121571005954e+01
2.599500000000000099e+01,3.838716884075346769e+01
2.600000000000000355e+01,3.836411377631262098e+01
2.600500000000000256e+01,3.834105606860430271e+01
2.601000000000000156e+01,3.831799576338183755e+01
2.601500000000000412e+01,3.829493290594019328e+01
2.602000000000000313e+01,3.827186754112094036e+01
2.602500000000000213e+01,3.824879971331715467e+01
2.603000000000000114e+01,3.822572946647833447e+01
2.603500000000000369e+01,3.820265684411518947e+01
2.603999999999999915e+01,3.817958188930440144e+01
2.604500000000000171e+01,3.815650464469332803e+01
2.605000000000000426e+01,3.813342515250468523e+01
2.605500000000000327e+01,3.811034345454112326e+01
2.606000000000000227e+01,3.808725959218976698e+01
2.606500000000000128e+01,3.806417360642673486e+01
2.607000000000000384e+01,3.804108553782157287e+01
2.607499999999999929e+01,3.801799542654165265e+01
2.608000000000000185e+01,3.799490331235652718e+01
2.608500000000000085e+01,3.797180923464219404e+01
2.609000000000000341e+01,3.794871323238539418e+01
2.609500000000000242e+01,3.792561534418774727e+01
2.610000000000000142e+01,3.790251560826997945e+01
2.610500000000000398e+01,3.787941406247595211e+01
2.611000000000000298e+01,3.785631074427679010e+01
2.611500000000000199e+01,3.783320569077483242e+01
2.612000000000000099e+01,3.781009893870764671e+01
2.612500000000000355e+01,3.778699052445192308e+01
2.612999999999999901e+01,3.776388048402738207e+01
2.613500000000000156e+01,3.774076885310055474e+01
2.614000000000000412e+01,3.771765566698864092e+01
2.614500000000000313e+01,3.769454096066319693e+01
2.615000000000000213e+01,3.767142476875390855e+01
2.615500000000000114e+01,3.764830712555217929e+01
2.616000000000000369e+01,3.762518806501480384e+01
2.616499999999999915e+01,3.760206762076754217e+01
2.617000000000000171e+01,3.757894582610866507e+01
2.617500000000000426e+01,3.755582271401242167e+01
2.618000000000000327e+01,3.753269831713254945e+01
2.618500000000000227e+01,3.750957266780567778e+01
2.619000000000000128e+01,3.748644579805468169e+01
2.619500000000000384e+01,3.746331773959210665e+01
2.620000000000000284e+01,3.744018852382338736e+01
2.620500000000000185e+01,3.741705818185018728e+01
2.621000000000000085e+01,3.739392674447361742e+01
2.621500000000000341e+01,3.737079424219739821e+01
2.622000000000000242e+01,3.734766070523107828e+01
2.622500000000000142e+01,3.732452616349313246e+01
2.623000000000000398e+01,3.730139064661405257e+01
2.623500000000000298e+01,3.727825418393941703e+01
2.624000000000000199e+01,3.725511680453291774e+01
2.624500000000000099e+01,3.723197853717933015e+01
2.625000000000000355e+01,3.720883941038749043e+01
2.625499999999999901e+01,3.718569945239320873e+01
2.626000000000000156e+01,3.716255869116216815e+01
2.626500000000000412e+01,3.713941715439277402e+01
2.627000000000000313e+01,3.711627486951898902e+01
2.627500000000000213e+01,3.709313186371311843e+01
2.628000000000000114e+01,3.706998816388857421e+01
2.628500000000000369e+01,3.704684379670263183e+01
2.628999999999999915e+01,3.702369878855909491e+01
2.629500000000000171e+01,3.700055316561099517e+01
2.630000000000000071e+01,3.697740695376323572e+01
2.630500000000000327e+01,3.695426017867517743e+01
2.631000000000000227e+01,3.693111286576325369e+01
2.631500000000000128e+01,3.690796504020352131e+01
2.632000000000000384e+01,3.688481672693416158e+01
2.632500000000000284e+01,3.686166795065800272e+01
2.633000000000000185e+01,3.683851873584499970e+01
2.633500000000000085e+01,3.681536910673463581e+01
2.634000000000000341e+01,3.679221908733838831e+01
2.634500000000000242e+01,3.676906870144208739e+01
2.635000000000000142e+01,3.674591797260828940e+01
2.635500000000000398e+01,3.672276692417861454e+01
2.636000000000000298e+01,3.669961557927604900e+01
2.636500000000000199e+01,3.667646396080724713e+01
2.637000000000000099e+01,3.665331209146476965e+01
2.637500000000000355e+01,3.663015999372933607e+01
2.637999999999999901e+01,3.660700768987203446e+01
2.638500000000000156e+01,3.658385520195648155e+01
2.639000000000000412e+01,3.656070255184103246e+01
2.639500000000000313e+01,3.653754976118086262e+01
2.640000000000000213e+01,3.651439685143012781e+01
2.640500000000000114e+01,3.649124384384401765e+01
2.641000000000000369e+01,3.646809075948085166e+01
2.641500000000000270e+01,3.644493761920412567e+01
2.642000000000000171e+01,3.642178444368450130e+01
2.642500000000000071e+01,3.639863125340183814e+01
2.643000000000000327e+01,3.637547806864714772e+01
2.643500000000000227e+01,3.635232490952456885e+01
2.644000000000000128e+01,3.632917179595330026e+01
2.644500000000000384e+01,3.630601874766950488e+01
2.645000000000000284e+01,3.628286578422819275e+01
2.645500000000000185e+01,3.625971292500511112e+01
2.646000000000000085e+01,3.623656018919859179e+01
2.646500000000000341e+01,3.621340759583137014e+01
2.646999999999999886e+01,3.619025516375241125e+01
2.647500000000000142e+01,3.616710291163867907e+01
2.648000000000000398e+01,3.614395085799694129e+01
2.648500000000000298e+01,3.612079902116546037e+01
2.649000000000000199e+01,3.609764741931579834e+01
2.649500000000000099e+01,3.607449607045447948e+01
2.650000000000000355e+01,3.605134499242470270e+01
2.650500000000000256e+01,3.602819420290801133e+01
2.651000000000000156e+01,3.600504371942594162e+01
2.651500000000000412e+01,3.598189355934169953e+01
2.652000000000000313e+01,3.595874373986173822e+01
2.652500000000000213e+01,3.593559427803736384e+01
2.653000000000000114e+01,3.591244519076636976e+01
2.653500000000000369e+01,3.588929649479453587e+01
2.654000000000000270e+01,3.586614820671723436e+01
2.654500000000000171e+01,3.584300034298093607e+01
2.655000000000000071e+01,3.581985291988474529e+01
2.655500000000000327e+01,3.579670595358187768e+01
2.656000000000000227e+01,3.577355946008117371e+01
2.656500000000000128e+01,3.575041345524852687e+01
2.657000000000000384e+01,3.572726795480839002e+01
2.657500000000000284e+01,3.570412297434517512e+01
2.658000000000000185e+01,3.568097852930466019e+01
2.658500000000000085e+01,3.565783463499544581e+01
2.659000000000000341e+01,3.563469130659029815e+01
2.659499999999999886e+01,3.561154855912754869e+01
2.660000000000000142e+01,3.558840640751243711e+01
2.660500000000000398e+01,3.556526486651848273e+01
2.661000000000000298e+01,3.554212395078877762e+01
2.661500000000000199e+01,3.551898367483733665e+01
2.662000000000000099e+01,3.549584405305039070e+01
2.662500000000000355e+01,3.547270509968765140e+01
2.663000000000000256e+01,3.544956682888363275e+01
2.663500000000000156e+01,3.542642925464884485e+01
2.664000000000000057e+01,3.540329239087110835e+01
2.664500000000000313e+01,3.538015625131674113e+01
2.665000000000000213e+01,3.535702084963179459e+01
2.665500000000000114e+01,3.533388619934324737e+01
2.666000000000000369e+01,3.531075231386022040e+01
2.666500000000000270e+01,3.528761920647514927e+01
2.667000000000000171e+01,3.526448689036493533e+01
2.667500000000000071e+01,3.524135537859211098e+01
2.668000000000000327e+01,3.521822468410599072e+01
2.668500000000000227e+01,3.519509481974379383e+01
2.669000000000000128e+01,3.517196579823176705e+01
2.669500000000000384e+01,3.514883763218625745e+01
2.670000000000000284e+01,3.512571033411486354e+01
2.670500000000000185e+01,3.510258391641747977e+01
2.671000000000000085e+01,3.507945839138737654e+01
2.671500000000000341e+01,3.505633377121224470e+01
2.672000000000000242e+01,3.503321006797526138e+01
2.672500000000000142e+01,3.501008729365612027e+01
2.673000000000000398e+01,3.498696546013206188e+01
2.673500000000000298e+01,3.496384457917886834e+01
2.674000000000000199e+01,3.494072466247187947e+01
2.674500000000000099e+01,3.491760572158700171e+01
2.675000000000000355e+01,3.489448776800166030e+01
2.675500000000000256e+01,3.487137081309577269e+01
2.676000000000000156e+01,3.484825486815272910e+01
2.676500000000000057e+01,3.482513994436033755e+01
2.677000000000000313e+01,3.480202605281174755e+01
2.677500000000000213e+01,3.477891320450640222e+01
2.678000000000000114e+01,3.475580141035092652e+01
2.678500000000000369e+01,3.473269068116009350e+01
2.679000000000000270e+01,3.470958102765763442e+01
2.679500000000000171e+01,3.468647246047724053e+01
2.680000000000000071e+01,3.466336499016335182e+01
2.680500000000000327e+01,3.464025862717206650e+01
2.681000000000000227e+01,3.461715338187201496e+01
2.681500000000000128e+01,3.459404926454519824e+01
2.682000000000000384e+01,3.457094628538781933e+01
2.682500000000000284e+01,3.454784445451112873e+01
2.683000000000000185e+01,3.452474378194227711e+01
2.683500000000000085e+01,3.450164427762508979e+01
2.684000000000000341e+01,3.447854595142089096e+01
2.684500000000000242e+01,3.445544881310932084e+01
2.685000000000000142e+01,3.443235287238910303e+01
2.685500000000000398e+01,3.440925813887884033e+01
2.686000000000000298e+01,3.438616462211777502e+01
2.686500000000000199e+01,3.436307233156659180e+01
2.687000000000000099e+01,3.433998127660812827e+01
2.687500000000000355e+01,3.431689146654815659e+01
2.688000000000000256e+01,3.429380291061610819e+01
2.688500000000000156e+01,3.427071561796582699e+01
2.689000000000000057e+01,3.424762959767627279e+01
2.689500000000000313e+01,3.422454485875226027e+01
2.690000000000000213e+01,3.420146141012515528e+01
2.690500000000000114e+01,3.417837926065359966e+01
2.691000000000000369e+01,3.415529841912416487e+01
2.691500000000000270e+01,3.413221889425210520e+01
2.692000000000000171e+01,3.410914069468196175e+01
2.692500000000000071e+01,3.408606382898830134e+01
2.693000000000000327e+01,3.406298830567635605e+01
2.693500000000000227e+01,3.403991413318267689e+01
2.694000000000000128e+01,3.401684131987580884e+01
2.694500000000000384e+01,3.399376987405690187e+01
2.695000000000000284e+01,3.397069980396040734e+01
2.695500000000000185e+01,3.394763111775463926e+01
2.696000000000000085e+01,3.392456382354245648e+01
2.696500000000000341e+01,3.390149792936183815e+01
2.697000000000000242e+01,3.387843344318655880e+01
2.697500000000000142e+01,3.385537037292671414e+01
2.698000000000000043e+01,3.383230872642938181e+01
2.698500000000000298e+01,3.380924851147918986e+01
2.699000000000000199e+01,3.378618973579891360e+01
2.699500000000000099e+01,3.376313240705005114e+01
2.700000000000000355e+01,3.374007653283337049e+01
2.700500000000000256e+01,3.371702212068954196e+01
2.701000000000000156e+01,3.369396917809964975e+01
2.701500000000000057e+01,3.367091771248576748e+01
2.702000000000000313e+01,3.364786773121149821e+01
2.702500000000000213e+01,3.362481924158252866e+01
2.703000000000000114e+01,3.360177225084717634e+01
2.703500000000000369e+01,3.357872676619690822e+01
2.704000000000000270e+01,3.355568279476685944e+01
2.704500000000000171e+01,3.353264034363639468e+01
2.705000000000000071e+01,3.350959941982958412e+01
2.705500000000000327e+01,3.348656003031574357e+01
2.706000000000000227e+01,3.346352218200991757e+01
2.706500000000000128e+01,3.344048588177340520e+01
2.707000000000000384e+01,3.341745113641423615e+01
2.707500000000000284e+01,3.339441795268766811e+01
2.708000000000000185e+01,3.337138633729667703e+01
2.708500000000000085e+01,3.334835629689243319e+01
2.709000000000000341e+01,3.332532783807475596e+01
2.709500000000000242e+01,3.330230096739263246e+01
2.710000000000000142e+01,3.327927569134463681e+01
2.710500000000000043e+01,3.325625201637942041e+01
2.711000000000000298e+01,3.323322994889613824e+01
2.711500000000000199e+01,3.321020949524493204e+01
2.712000000000000099e+01,3.318719066172736376e+01
2.712500000000000355e+01,3.316417345459684896e+01
2.713000000000000256e+01,3.314115788005909735e+01
2.713500000000000156e+01,3.311814394427255337e+01
2.714000000000000057e+01,3.309513165334881535e+01
2.714500000000000313e+01,3.307212101335306187e+01
2.715000000000000213e+01,3.304911203030448519e+01
2.715500000000000114e+01,3.302610471017668203e+01
2.716000000000000369e+01,3.300309905889806572e+01
2.716500000000000270e+01,3.298009508235229248e+01
2.717000000000000171e+01,3.295709278637865225e+01
2.717500000000000071e+01,3.293409217677245238e+01
2.718000000000000327e+01,3.291109325928545104e+01
2.718500000000000227e+01,3.288809603962619121e+01
2.719000000000000128e+01,3.286510052346042698e+01
2.719500000000000384e+01,3.284210671641150725e+01
2.720000000000000284e+01,3.281911462406072388e+01
2.720500000000000185e+01,3.279612425194770253e+01
2.721000000000000085e+01,3.277313560557077921e+01
2.721500000000000341e+01,3.275014869038733423e+01
2.722000000000000242e+01,3.272716351181422567e+01
2.722500000000000142e+01,3.270418007522805226e+01
2.723000000000000043e+01,3.268119838596557969e+01
2.723500000000000298e+01,3.265821844932406748e+01
2.724000000000000554e+01,3.263524027056160293e+01
2.724500000000000099e+01,3.261226385489748480e+01
2.725000000000000355e+01,3.258928920751250047e+01
2.725500000000000256e+01,3.256631633354933797e+01
2.726000000000000156e+01,3.254334523811286317e+01
2.726500000000000057e+01,3.252037592627046791e+01
2.727000000000000313e+01,3.249740840305238976e+01
2.727500000000000213e+01,3.247444267345206015e+01
2.728000000000000114e+01,3.245147874242638864e+01
2.728500000000000369e+01,3.242851661489611104e+01
2.729000000000000270e+01,3.240555629574607366e+01
2.729500000000000171e+01,3.238259778982557435e+01
2.730000000000000071e+01,3.235964110194862542e+01
2.730500000000000327e+01,3.233668623689431598e+01
2.731000000000000227e+01,3.231373319940706779e+01
2.731500000000000128e+01,3.229078199419694073e+01
2.732000000000000028e+01,3.226783262593993840e+01
2.732500000000000284e+01,3.224488509927829227e+01
2.733000000000000185e+01,3.222193941882076018e+01
2.733500000000000085e+01,3.219899558914289628e+01
2.734000000000000341e+01,3.217605361478732817e+01
2.734500000000000242e+01,3.215311350026407666e+01
2.735000000000000142e+01,3.213017525005078312e+01
2.735500000000000043e+01,3.210723886859301501e+01
2.736000000000000298e+01,3.208430436030452171e+01
2.736500000000000554e+01,3.206137172956752579e+01
2.737000000000000099e+01,3.203844098073294333e+01
2.737500000000000355e+01,3.201551211812068942e+01
2.738000000000000256e+01,3.199258514601993753e+01
2.738500000000000156e+01,3.196966006868935040e+01
2.739000000000000057e+01,3.194673689035734654e+01
2.739500000000000313e+01,3.192381561522236666e+01
2.740000000000000213e+01,3.190089624745310459e+01
2.740500000000000114e+01,3.187797879118876310e+01
2.741000000000000369e+01,3.185506325053928833e+01
2.741500000000000270e+01,3.183214962958563632e+01
2.742000000000000171e+01,3.180923793238000385e+01
2.742500000000000071e+01,3.178632816294603458e+01
2.743000000000000327e+01,3.176342032527910320e+01
2.743500000000000227e+01,3.174051442334651441e+01
2.744000000000000128e+01,3.171761046108775162e+01
2.744500000000000028e+01,3.169470844241468299e+01
2.745000000000000284e+01,3.167180837121182080e+01
2.745500000000000540e+01,3.164891025133650970e+01
2.746000000000000085e+01,3.162601408661917191e+01
2.746500000000000341e+01,3.160311988086351320e+01
2.747000000000000242e+01,3.158022763784675035e+01
2.747500000000000142e+01,3.155733736131981360e+01
2.748000000000000043e+01,3.153444905500757400e+01
2.748500000000000298e+01,3.151156272260904245e+01
2.749000000000000199e+01,3.148867836779757567e+01
2.749500000000000099e+01,3.146579599422109297e+01
2.750000000000000355e+01,3.144291560550226805e+01
2.750500000000000256e+01,3.142003720523875288e+01
2.751000000000000156e+01,3.139716079700335172e+01
2.751500000000000057e+01,3.137428638434423078e+01
2.752000000000000313e+01,3.135141397078511361e+01
2.752500000000000213e+01,3.132854355982547645e+01
2.753000000000000114e+01,3.130567515494074726e+01
2.753500000000000369e+01,3.128280875958246909e+01
2.754000000000000270e+01,3.125994437717853103e+01
2.754500000000000526e+01,3.123708201113331029e+01
2.755000000000000071e+01,3.121422166482788896e+01
2.755500000000000327e+01,3.119136334162022450e+01
2.756000000000000227e+01,3.116850704484533097e+01
2.756500000000000128e+01,3.114565277781545660e+01
2.757000000000000028e+01,3.112280054382027217e+01
2.757500000000000284e+01,3.109995034612702725e+01
2.758000000000000540e+01,3.107710218798074209e+01
2.758500000000000085e+01,3.105425607260436749e+01
2.759000000000000341e+01,3.103141200319896598e+01
2.759500000000000242e+01,3.100856998294387878e+01
2.760000000000000142e+01,3.098573001499687862e+01
2.760500000000000043e+01,3.096289210249435442e+01
2.761000000000000298e+01,3.094005624855146763e+01
2.761500000000000199e+01,3.091722245626231214e+01
2.762000000000000099e+01,3.089439072870008118e+01
2.762500000000000355e+01,3.087156106891720952e+01
2.763000000000000256e+01,3.084873347994556170e+01
2.763500000000000156e+01,3.082590796479656348e+01
2.764000000000000057e+01,3.080308452646135464e+01
2.764500000000000313e+01,3.078026316791097017e+01
2.765000000000000213e+01,3.075744389209645036e+01
2.765500000000000114e+01,3.073462670194903623e+01
2.766000000000000014e+01,3.071181160038027258e+01
2.766500000000000270e+01,3.068899859028219268e+01
2.767000000000000526e+01,3.066618767452744976e+01
2.767500000000000071e+01,3.064337885596945199e+01
2.768000000000000327e+01,3.062057213744252238e+01
2.768500000000000227e+01,3.059776752176202663e+01
2.769000000000000128e+01,3.057496501172452597e+01
2.769500000000000028e+01,3.055216461010790496e+01
2.770000000000000284e+01,3.052936631967151371e+01
2.770500000000000540e+01,3.050657014315630633e+01
2.771000000000000085e+01,3.048377608328496891e+01
2.771500000000000341e+01,3.046098414276206867e+01
2.772000000000000242e+01,3.043819432427416416e+01
2.772500000000000142e+01,3.041540663048995441e+01
2.773000000000000043e+01,3.039262106406040331e+01
2.773500000000000298e+01,3.036983762761886751e+01
2.774000000000000199e+01,3.034705632378121720e+01
2.774500000000000099e+01,3.032427715514597821e+01
2.775000000000000355e+01,3.030150012429444573e+01
2.775500000000000256e+01,3.027872523379080505e+01
2.776000000000000512e+01,3.025595248618227018e+01
2.776500000000000057e+01,3.023318188399919038e+01
2.777000000000000313e+01,3.021041342975517807e+01
2.777500000000000213e+01,3.018764712594721900e+01
2.778000000000000114e+01,3.016488297505580363e+01
2.778500000000000014e+01,3.014212097954504088e+01
2.779000000000000270e+01,3.011936114186276114e+01
2.779500000000000526e+01,3.009660346444065482e+01
2.780000000000000071e+01,3.007384794969436470e+01
2.780500000000000327e+01,3.005109460002360677e+01
2.781000000000000227e+01,3.002834341781229099e+01
2.781500000000000128e+01,3.000559440542861012e+01
2.782000000000000028e+01,2.998284756522517824e+01
2.782500000000000284e+01,2.996010289953911965e+01
2.783000000000000185e+01,2.993736041069217890e+01
2.783500000000000085e+01,2.991462010099083102e+01
2.784000000000000341e+01,2.989188197272638803e+01
2.784500000000000242e+01,2.986914602817510556e+01
2.785000000000000497e+01,2.984641226959827875e+01
2.785500000000000043e+01,2.982368069924236309e+01
2.786000000000000298e+01,2.980095131933905250e+01
2.786500000000000199e+01,2.977822413210539665e+01
2.787000000000000099e+01,2.975549913974389327e+01
2.787500000000000355e+01,2.973277634444260542e+01
2.788000000000000256e+01,2.971005574837522900e+01
2.788500000000000512e+01,2.968733735370121707e+01
2.789000000000000057e+01,2.966462116256587578e+01
2.789500000000000313e+01,2.964190717710043188e+01
2.790000000000000213e+01,2.961919539942217128e+01
2.790500000000000114e+01,2.959648583163449231e+01
2.791000000000000014e+01,2.957377847582703012e+01
2.791500000000000270e+01,2.955107333407572767e+01
2.792000000000000526e+01,2.952837040844294592e+01
2.792500000000000071e+01,2.950566970097753838e+01
2.793000000000000327e+01,2.948297121371495777e+01
2.793500000000000227e+01,2.946027494867733409e+01
2.794000000000000128e+01,2.943758090787355997e+01
2.794500000000000028e+01,2.941488909329939716e+01
2.795000000000000284e+01,2.939219950693754058e+01
2.795500000000000185e+01,2.936951215075773192e+01
2.796000000000000085e+01,2.934682702671682009e+01
2.796500000000000341e+01,2.932414413675885356e+01
2.797000000000000242e+01,2.930146348281518343e+01
2.797500000000000497e+01,2.927878506680451665e+01
2.798000000000000043e+01,2.925610889063303333e+01
2.798500000000000298e+01,2.923343495619442933e+01
2.799000000000000199e+01,2.921076326537003709e+01
2.799500000000000099e+01,2.918809382002887531e+01
2.800000000000000000e+01,2.916542662202776270e+01
2.800500000000000256e+01,2.914276167321136413e+01
2.801000000000000512e+01,2.912009897541229364e+01
