t(ms),V(mV)
2.850000000000000311e-01,-3.735509812596030099e-02
2.899999999999999800e-01,-3.792568981227446151e-02
2.950000000000000400e-01,-3.849030762873881240e-02
3.000000000000000444e-01,-3.904874911478240646e-02
3.050000000000000488e-01,-3.960080799545897395e-02
3.099999999999999978e-01,-4.014627411850821975e-02
3.150000000000000022e-01,-4.068493339044382262e-02
3.200000000000000067e-01,-4.121656771165400912e-02
3.250000000000000666e-01,-4.174095491050025530e-02
3.300000000000000711e-01,-4.225786867639989147e-02
3.350000000000000200e-01,-4.276707849187760813e-02
3.400000000000000244e-01,-4.326834956357119427e-02
3.450000000000000289e-01,-4.376144275217642987e-02
3.500000000000000333e-01,-4.424611450131574197e-02
3.549999999999999822e-01,-4.472211676531539365e-02
3.600000000000000422e-01,-4.518919693587544750e-02
3.650000000000000466e-01,-4.564709776761664145e-02
3.700000000000000511e-01,-4.609555730248830058e-02
3.750000000000000000e-01,-4.653430879302097173e-02
3.800000000000000044e-01,-4.696308062440735648e-02
3.850000000000000089e-01,-4.738159623539501403e-02
3.900000000000000688e-01,-4.778957403797396558e-02
3.950000000000000178e-01,-4.818672733584222073e-02
4.000000000000000222e-01,-4.857276424163196188e-02
4.050000000000000266e-01,-4.894738759287908109e-02
4.100000000000000311e-01,-4.931029486671834050e-02
4.150000000000000355e-01,-4.966117809328641358e-02
4.200000000000000400e-01,-4.999972376781471745e-02
4.250000000000000444e-01,-5.032561276139388418e-02
4.300000000000000488e-01,-5.063852023039135120e-02
4.350000000000000533e-01,-5.093811552450346752e-02
4.400000000000000022e-01,-5.122406209342328376e-02
4.450000000000000067e-01,-5.149601739210485363e-02
4.500000000000000666e-01,-5.175363278460496513e-02
4.550000000000000711e-01,-5.199655344648258792e-02
4.600000000000000200e-01,-5.222441826573653856e-02
4.650000000000000244e-01,-5.243685974226135887e-02
4.700000000000000289e-01,-5.263350388580130546e-02
4.750000000000000333e-01,-5.281397011238212619e-02
4.800000000000000933e-01,-5.297787113920015417e-02
4.850000000000000422e-01,-5.312481287794785373e-02
4.900000000000001021e-01,-5.325439432655498795e-02
4.949999999999999956e-01,-5.336620745932411924e-02
5.000000000000000000e-01,-5.345983711543920297e-02
5.050000000000000044e-01,-5.353486088582559005e-02
5.100000000000000089e-01,-5.359084899833969906e-02
5.150000000000000133e-01,-5.362736420126629211e-02
5.200000000000000178e-01,-5.364396164510132348e-02
5.250000000000000222e-01,-5.364018876259771945e-02
5.300000000000001377e-01,-5.361558514705164896e-02
5.350000000000000311e-01,-5.356968242880647685e-02
5.400000000000000355e-01,-5.350200414995124470e-02
5.450000000000000400e-01,-5.341206563719063521e-02
5.500000000000000444e-01,-5.329937387286288325e-02
5.550000000000000488e-01,-5.316342736408220110e-02
5.600000000000000533e-01,-5.300371600998168842e-02
5.650000000000000577e-01,-5.281972096703301672e-02
5.700000000000000622e-01,-5.261091451241852596e-02
5.750000000000000666e-01,-5.237675990543141230e-02
5.799999999999999600e-01,-5.211671124687967255e-02
5.849999999999999645e-01,-5.183021333646878337e-02
5.900000000000000799e-01,-5.151670152813852405e-02
5.950000000000000844e-01,-5.117560158332878917e-02
6.000000000000000888e-01,-5.080632952214913373e-02
6.050000000000000933e-01,-5.040829147242675834e-02
6.100000000000000977e-01,-4.998088351660745499e-02
6.150000000000001021e-01,-4.952349153648373525e-02
6.199999999999999956e-01,-4.903549105572437700e-02
6.250000000000000000e-01,-4.851624708017949344e-02
6.300000000000000044e-01,-4.796511393593497208e-02
6.350000000000000089e-01,-4.738143510509010975e-02
6.400000000000000133e-01,-4.676454305923213178e-02
6.450000000000000178e-01,-4.611375909058109540e-02
6.500000000000001332e-01,-4.542839314077873336e-02
6.550000000000001377e-01,-4.470774362729455081e-02
6.600000000000001421e-01,-4.395109726742245371e-02
6.650000000000000355e-01,-4.315772889984108296e-02
6.700000000000000400e-01,-4.232690130371106335e-02
6.750000000000000444e-01,-4.145786501528214707e-02
6.800000000000000488e-01,-4.054985814198336369e-02
6.850000000000000533e-01,-3.960210617396905247e-02
6.900000000000000577e-01,-3.861382179309386098e-02
6.950000000000000622e-01,-3.758420467928946795e-02
7.000000000000000666e-01,-3.651244131431620465e-02
7.049999999999999600e-01,-3.539770478286229788e-02
7.099999999999999645e-01,-3.423915457096381176e-02
7.150000000000000799e-01,-3.303593636171825443e-02
7.200000000000000844e-01,-3.178718182826496125e-02
7.250000000000000888e-01,-3.049200842400523123e-02
7.300000000000000933e-01,-2.914951917003560586e-02
7.350000000000000977e-01,-2.775880243976738479e-02
7.400000000000001021e-01,-2.631893174070596905e-02
7.450000000000001066e-01,-2.482896549336343142e-02
7.500000000000000000e-01,-2.328794680727807459e-02
7.550000000000000044e-01,-2.169490325411485912e-02
7.600000000000000089e-01,-2.004884663782066992e-02
7.650000000000000133e-01,-1.834877276180875774e-02
7.700000000000000178e-01,-1.659366119314683100e-02
7.750000000000001332e-01,-1.478247502372353681e-02
7.800000000000001377e-01,-1.291416062836833051e-02
7.850000000000001421e-01,-1.098764741990013519e-02
7.900000000000000355e-01,-9.001847601080380235e-03
7.950000000000000400e-01,-6.955655913446444176e-03
8.000000000000000444e-01,-4.847949383001908669e-03
8.050000000000000488e-01,-2.677587062740414796e-03
8.100000000000000533e-01,-4.434097719803257163e-04
8.150000000000000577e-01,1.855760167512054927e-03
8.200000000000000622e-01,4.221119198632544180e-03
8.250000000000000666e-01,6.653882799303674316e-03
8.300000000000000711e-01,9.155285756114531215e-03
8.350000000000000755e-01,1.172658244125593906e-02
8.400000000000000799e-01,1.436904709277045909e-02
8.450000000000000844e-01,1.708397409813601844e-02
8.500000000000000888e-01,1.987267828120123023e-02
8.550000000000000933e-01,2.273649519248977305e-02
8.600000000000000977e-01,2.567678140289035571e-02
8.650000000000001021e-01,2.869491480074800108e-02
8.700000000000001066e-01,3.179229489237146711e-02
8.750000000000000000e-01,3.497034310597074008e-02
8.800000000000000044e-01,3.823050309903753413e-02
8.850000000000000089e-01,4.157424106918074236e-02
8.900000000000000133e-01,4.500304606842767119e-02
8.950000000000000178e-01,4.851843032100084524e-02
9.000000000000001332e-01,5.212192954457887245e-02
9.050000000000001377e-01,5.581510327504888430e-02
9.100000000000001421e-01,5.959953519475638672e-02
9.150000000000001465e-01,6.347683346425742057e-02
9.200000000000000400e-01,6.744863105757628596e-02
9.250000000000000444e-01,7.151658610097064162e-02
9.300000000000000488e-01,7.568238221520445785e-02
9.350000000000000533e-01,7.994772886132738010e-02
9.400000000000000577e-01,8.431436168995766478e-02
9.450000000000000622e-01,8.878404289406408023e-02
9.500000000000000666e-01,9.335856156524020844e-02
9.550000000000000711e-01,9.803973405346297354e-02
9.600000000000001865e-01,1.028294043303248639e-01
9.650000000000000799e-01,1.077294443557278852e-01
9.700000000000000844e-01,1.127417544480244505e-01
9.750000000000000888e-01,1.178682636575888870e-01
9.800000000000002043e-01,1.231109301438005343e-01
9.849999999999999867e-01,1.284717415554171016e-01
9.899999999999999911e-01,1.339527154143148047e-01
9.949999999999999956e-01,1.395558995025687476e-01
1.000000000000000000e+00,1.452833722528449334e-01
1.005000000000000115e+00,1.511372431420718587e-01
1.010000000000000009e+00,1.571196530883577358e-01
1.015000000000000124e+00,1.632327748511154253e-01
1.020000000000000018e+00,1.694788134343550301e-01
1.025000000000000133e+00,1.758600064931001572e-01
1.030000000000000027e+00,1.823786247428811069e-01
1.035000000000000142e+00,1.890369723722550299e-01
1.040000000000000036e+00,1.958373874582985119e-01
1.045000000000000151e+00,2.027822423850162981e-01
1.050000000000000044e+00,2.098739442646039566e-01
1.055000000000000160e+00,2.171149353615002831e-01
1.060000000000000275e+00,2.245076935191599732e-01
1.065000000000000169e+00,2.320547325894741775e-01
1.070000000000000062e+00,2.397586028647606393e-01
1.074999999999999956e+00,2.476218915122425090e-01
1.080000000000000071e+00,2.556472230109292920e-01
1.084999999999999964e+00,2.638372595908088925e-01
1.090000000000000080e+00,2.721947016742553016e-01
1.094999999999999973e+00,2.807222883195509278e-01
1.100000000000000089e+00,2.894227976664179858e-01
1.104999999999999982e+00,2.982990473834477019e-01
1.110000000000000098e+00,3.073538951173108713e-01
1.115000000000000213e+00,3.165902389436274222e-01
1.120000000000000107e+00,3.260110178193679209e-01
1.125000000000000222e+00,3.356192120366516263e-01
1.130000000000000115e+00,3.454178436778030381e-01
1.135000000000000231e+00,3.554099770715193340e-01
1.140000000000000124e+00,3.655987192499965954e-01
1.145000000000000240e+00,3.759872204068558377e-01
1.150000000000000133e+00,3.865786743557020899e-01
1.155000000000000027e+00,3.973763189891438841e-01
1.159999999999999920e+00,4.083834367380930752e-01
1.165000000000000036e+00,4.196033550311566995e-01
1.169999999999999929e+00,4.310394467539259700e-01
1.175000000000000044e+00,4.426951307079596831e-01
1.180000000000000160e+00,4.545738720692503732e-01
1.185000000000000053e+00,4.666791828459546099e-01
1.190000000000000169e+00,4.790146223351596788e-01
1.195000000000000062e+00,4.915837975784504987e-01
1.200000000000000178e+00,5.043903638160314173e-01
1.205000000000000071e+00,5.174380249391493658e-01
1.210000000000000187e+00,5.307305339405554712e-01
1.215000000000000080e+00,5.442716933627314013e-01
1.220000000000000195e+00,5.580653557435987233e-01
1.225000000000000089e+00,5.721154240594187312e-01
1.230000000000000204e+00,5.864258521645816513e-01
1.235000000000000098e+00,6.010006452279694766e-01
1.239999999999999991e+00,6.158438601655731315e-01
1.245000000000000107e+00,6.309596060690263464e-01
1.250000000000000000e+00,6.463520446297132960e-01
1.255000000000000115e+00,6.620253905580926190e-01
1.260000000000000009e+00,6.779839119978707807e-01
1.265000000000000124e+00,6.942319309346444145e-01
1.270000000000000018e+00,7.107738235986208464e-01
1.275000000000000133e+00,7.276140208610126781e-01
1.280000000000000027e+00,7.447570086236907638e-01
1.285000000000000142e+00,7.622073282016668117e-01
1.290000000000000036e+00,7.799695766979649614e-01
1.295000000000000151e+00,7.980484073704254833e-01
1.300000000000000266e+00,8.164485299899765236e-01
1.305000000000000160e+00,8.351747111898889520e-01
1.310000000000000275e+00,8.542317748055222593e-01
1.315000000000000169e+00,8.736246022040505821e-01
1.320000000000000284e+00,8.933581326036472703e-01
1.324999999999999956e+00,9.134373633815904281e-01
1.330000000000000071e+00,9.338673503707372037e-01
1.334999999999999964e+00,9.546532081438006134e-01
1.340000000000000080e+00,9.758001102848480324e-01
1.344999999999999973e+00,9.973132896474248277e-01
1.350000000000000089e+00,1.019198038598690292e+00
1.354999999999999982e+00,1.041459709248941490e+00
1.360000000000000098e+00,1.064103713665880191e+00
1.365000000000000213e+00,1.087135524072965653e+00
1.370000000000000107e+00,1.110560673031180112e+00
1.375000000000000222e+00,1.134384753603514984e+00
1.380000000000000115e+00,1.158613419501475894e+00
1.385000000000000231e+00,1.183252385212878233e+00
1.390000000000000124e+00,1.208307426110203364e+00
1.395000000000000240e+00,1.233784378538753224e+00
1.400000000000000133e+00,1.259689139883838127e+00
1.405000000000000249e+00,1.286027668616207542e+00
1.409999999999999920e+00,1.312805984314922680e+00
1.415000000000000036e+00,1.340030167666850236e+00
1.419999999999999929e+00,1.367706360441940383e+00
1.425000000000000044e+00,1.395840765443438380e+00
1.430000000000000160e+00,1.424439646432161144e+00
1.435000000000000053e+00,1.453509328023951941e+00
1.440000000000000169e+00,1.483056195559416812e+00
1.445000000000000062e+00,1.513086694945021238e+00
1.450000000000000178e+00,1.543607332464619786e+00
1.455000000000000071e+00,1.574624674560466842e+00
1.460000000000000187e+00,1.606145347582748295e+00
1.465000000000000080e+00,1.638176037506655192e+00
1.470000000000000195e+00,1.670723489616007917e+00
1.475000000000000089e+00,1.703794508152419951e+00
1.480000000000000204e+00,1.737395955928985103e+00
1.485000000000000320e+00,1.771534753907450854e+00
1.490000000000000213e+00,1.806217880737827297e+00
1.495000000000000107e+00,1.841452372259377190e+00
1.500000000000000000e+00,1.877245320961906438e+00
1.505000000000000115e+00,1.913603875406275190e+00
1.510000000000000009e+00,1.950535239603032434e+00
1.515000000000000124e+00,1.988046672348064980e+00
1.520000000000000018e+00,2.026145486514148608e+00
1.525000000000000133e+00,2.064839048297271606e+00
1.530000000000000027e+00,2.104134776416602293e+00
1.535000000000000142e+00,2.144040141266950084e+00
1.540000000000000036e+00,2.184562664022585032e+00
1.545000000000000151e+00,2.225709915691248320e+00
1.550000000000000266e+00,2.267489516117208392e+00
1.555000000000000160e+00,2.309909132932190801e+00
1.560000000000000275e+00,2.352976480453020436e+00
1.565000000000000169e+00,2.396699318524817990e+00
1.570000000000000284e+00,2.441085451308569798e+00
1.575000000000000178e+00,2.486142726011919546e+00
1.580000000000000071e+00,2.531879031562013882e+00
1.584999999999999964e+00,2.578302297219242423e+00
1.590000000000000080e+00,2.625420491130726841e+00
1.594999999999999973e+00,2.673241618822399079e+00
1.600000000000000089e+00,2.721773721628548692e+00
1.604999999999999982e+00,2.771024875057699344e+00
1.610000000000000098e+00,2.821003187093702014e+00
1.615000000000000213e+00,2.871716796430949348e+00
1.620000000000000107e+00,2.923173870642620464e+00
1.625000000000000222e+00,2.975382604280887744e+00
1.630000000000000115e+00,3.028351216908043764e+00
1.635000000000000231e+00,3.082087951057515429e+00
1.640000000000000124e+00,3.136601070123766100e+00
1.645000000000000240e+00,3.191898856180110489e+00
1.650000000000000133e+00,3.247989607723499539e+00
1.655000000000000249e+00,3.304881637345346235e+00
1.660000000000000142e+00,3.362583269327523272e+00
1.665000000000000036e+00,3.421102837162680821e+00
1.670000000000000151e+00,3.480448680998077471e+00
1.675000000000000044e+00,3.540629145002153422e+00
1.680000000000000160e+00,3.601652574653130490e+00
1.685000000000000053e+00,3.663527313948959474e+00
1.690000000000000169e+00,3.726261702537990050e+00
1.695000000000000062e+00,3.789864072769787207e+00
1.700000000000000178e+00,3.854342746665584407e+00
1.705000000000000071e+00,3.919706032807904972e+00
1.710000000000000187e+00,3.985962223148960426e+00
1.715000000000000080e+00,4.053119589737495865e+00
1.720000000000000195e+00,4.121186381363814988e+00
1.725000000000000089e+00,4.190170820122790296e+00
1.730000000000000204e+00,4.260081097894745206e+00
1.735000000000000320e+00,4.330925372744172108e+00
1.740000000000000213e+00,4.402711765236311692e+00
1.745000000000000329e+00,4.475448354671745399e+00
1.750000000000000000e+00,4.549143175239183989e+00
1.755000000000000115e+00,4.623804212086792376e+00
1.760000000000000009e+00,4.699439397312421107e+00
1.765000000000000124e+00,4.776056605873261418e+00
1.770000000000000018e+00,4.853663651415515368e+00
1.775000000000000133e+00,4.932268282024796058e+00
1.780000000000000027e+00,5.011878175898056398e+00
1.785000000000000142e+00,5.092500936937989664e+00
1.790000000000000036e+00,5.174144090270925034e+00
1.795000000000000151e+00,5.256815077689388715e+00
1.800000000000000266e+00,5.340521253020604320e+00
1.805000000000000160e+00,5.425269877422335796e+00
1.810000000000000275e+00,5.511068114607606816e+00
1.815000000000000169e+00,5.597923025999953062e+00
1.820000000000000284e+00,5.685841565821016630e+00
1.825000000000000178e+00,5.774830576112383262e+00
1.830000000000000293e+00,5.864896781693767380e+00
1.834999999999999964e+00,5.956046785059723625e+00
1.840000000000000080e+00,6.048287061217256344e+00
1.844999999999999973e+00,6.141623952466821024e+00
1.850000000000000089e+00,6.236063663129353785e+00
1.855000000000000204e+00,6.331612254222133807e+00
1.860000000000000098e+00,6.428275638086428323e+00
1.865000000000000213e+00,6.526059572969993283e+00
1.870000000000000107e+00,6.624969657567714165e+00
1.875000000000000222e+00,6.725011325523763794e+00
1.880000000000000115e+00,6.826189839898848533e+00
1.885000000000000231e+00,6.928510287606262530e+00
1.890000000000000124e+00,7.031977573820611838e+00
1.895000000000000240e+00,7.136596416363240714e+00
1.900000000000000133e+00,7.242371340068538110e+00
1.905000000000000249e+00,7.349306671135463098e+00
1.910000000000000142e+00,7.457406531468778077e+00
1.915000000000000258e+00,7.566674833014633172e+00
1.920000000000000373e+00,7.677115272095281995e+00
1.925000000000000044e+00,7.788731323747894564e+00
1.930000000000000160e+00,7.901526236072522025e+00
1.935000000000000053e+00,8.015503024594456960e+00
1.940000000000000169e+00,8.130664466646379651e+00
1.945000000000000062e+00,8.247013095775740155e+00
1.950000000000000178e+00,8.364551196183084514e+00
1.955000000000000071e+00,8.483280797197025436e+00
1.960000000000000409e+00,8.603203667791786913e+00
1.965000000000000080e+00,8.724321311153330427e+00
1.969999999999999973e+00,8.846634959300144985e+00
1.975000000000000089e+00,8.970145567764973293e+00
1.979999999999999982e+00,9.094853810343767719e+00
1.985000000000000320e+00,9.220760073918317090e+00
1.989999999999999991e+00,9.347864453359024495e+00
1.995000000000000329e+00,9.476166746514438799e+00
2.000000000000000000e+00,9.605666449294187004e+00
2.005000000000000338e+00,9.736362750852025627e+00
2.010000000000000231e+00,9.868254528875747056e+00
2.015000000000000124e+00,1.000134034499081359e+01
2.020000000000000018e+00,1.013561844028447823e+01
2.025000000000000355e+00,1.027108673095733593e+01
2.030000000000000249e+00,1.040774280410912134e+01
2.035000000000000142e+00,1.054558391366567349e+01
2.040000000000000036e+00,1.068460697645391022e+01
2.045000000000000373e+00,1.082480856843166706e+01
2.050000000000000266e+00,1.096618492107922194e+01
2.055000000000000160e+00,1.110873191795926829e+01
2.060000000000000053e+00,1.125244509145203153e+01
2.064999999999999947e+00,1.139731961967220997e+01
2.070000000000000284e+00,1.154335032357424318e+01
2.075000000000000178e+00,1.169053166425240953e+01
2.080000000000000071e+00,1.183885774044207828e+01
2.084999999999999964e+00,1.198832228622836560e+01
2.090000000000000302e+00,1.213891866896823934e+01
2.095000000000000195e+00,1.229063988743207680e+01
2.100000000000000089e+00,1.244347857017038450e+01
2.104999999999999982e+00,1.259742697411132539e+01
2.110000000000000320e+00,1.275247698339442337e+01
2.115000000000000213e+00,1.290862010844568353e+01
2.120000000000000551e+00,1.306584748529906470e+01
2.125000000000000000e+00,1.322414987516910401e+01
2.130000000000000338e+00,1.338351766427915557e+01
2.135000000000000231e+00,1.354394086394952268e+01
2.140000000000000124e+00,1.370540911094945180e+01
2.145000000000000018e+00,1.386791166811667431e+01
2.149999999999999911e+00,1.403143742524792081e+01
2.155000000000000249e+00,1.419597490026347231e+01
2.160000000000000142e+00,1.436151224064855114e+01
2.165000000000000036e+00,1.452803722517400509e+01
2.169999999999999929e+00,1.469553726589836984e+01
2.175000000000000266e+00,1.486399941045309170e+01
2.180000000000000160e+00,1.503341034461232972e+01
2.185000000000000497e+00,1.520375639514835875e+01
2.189999999999999947e+00,1.537502353297324298e+01
2.195000000000000284e+00,1.554719737656709633e+01
2.200000000000000178e+00,1.572026319569278741e+01
2.205000000000000515e+00,1.589420591539664862e+01
2.209999999999999964e+00,1.606901012029426568e+01
2.215000000000000302e+00,1.624466005914008093e+01
2.220000000000000195e+00,1.642113964967908757e+01
2.225000000000000089e+00,1.659843248377857350e+01
2.230000000000000426e+00,1.677652183283733578e+01
2.234999999999999876e+00,1.695539065346952157e+01
2.240000000000000213e+00,1.713502159345969034e+01
2.245000000000000107e+00,1.731539699798545584e+01
2.250000000000000444e+00,1.749649891610348718e+01
2.254999999999999893e+00,1.767830910749440321e+01
2.260000000000000231e+00,1.786080904946153680e+01
2.265000000000000124e+00,1.804397994417835349e+01
2.270000000000000462e+00,1.822780272617868391e+01
2.274999999999999911e+00,1.841225807008376947e+01
2.280000000000000249e+00,1.859732639855959135e+01
2.285000000000000142e+00,1.878298789049769368e+01
2.290000000000000480e+00,1.896922248941226741e+01
2.295000000000000373e+00,1.915600991204600945e+01
2.300000000000000266e+00,1.934332965717685227e+01
2.305000000000000160e+00,1.953116101461739973e+01
2.310000000000000053e+00,1.971948307439860670e+01
2.315000000000000391e+00,1.990827473612885257e+01
2.319999999999999840e+00,2.009751471851939542e+01
2.325000000000000178e+00,2.028718156906687753e+01
2.330000000000000071e+00,2.047725367388326845e+01
2.335000000000000409e+00,2.066770926766349703e+01
2.339999999999999858e+00,2.085852644378070053e+01
2.345000000000000195e+00,2.104968316449889087e+01
2.350000000000000089e+00,2.124115727129264641e+01
2.355000000000000426e+00,2.143292649526329541e+01
2.360000000000000320e+00,2.162496846764081582e+01
2.365000000000000213e+00,2.181726073036072577e+01
2.370000000000000107e+00,2.200978074670497620e+01
2.375000000000000444e+00,2.220250591199587120e+01
2.380000000000000338e+00,2.239541356433193542e+01
2.385000000000000231e+00,2.258848099535461174e+01
2.390000000000000124e+00,2.278168546103468373e+01
2.395000000000000018e+00,2.297500419246723169e+01
2.400000000000000355e+00,2.316841440666408047e+01
2.404999999999999805e+00,2.336189331733256935e+01
2.410000000000000142e+00,2.355541814562968028e+01
2.415000000000000036e+00,2.374896613088056441e+01
2.420000000000000373e+00,2.394251454125057776e+01
2.425000000000000266e+00,2.413604068436014316e+01
2.430000000000000160e+00,2.432952191783179430e+01
2.435000000000000053e+00,2.452293565975894651e+01
2.440000000000000391e+00,2.471625939908616232e+01
2.445000000000000284e+00,2.490947070589069767e+01
2.450000000000000178e+00,2.510254724155560524e+01
2.455000000000000071e+00,2.529546676882455003e+01
2.460000000000000409e+00,2.548820716172901157e+01
2.465000000000000302e+00,2.568074641537858938e+01
2.470000000000000195e+00,2.587306265560559382e+01
2.475000000000000089e+00,2.606513414845515442e+01
2.479999999999999982e+00,2.625693930951255339e+01
2.485000000000000320e+00,2.644845671305969503e+01
2.490000000000000213e+00,2.663966510105296948e+01
2.495000000000000107e+00,2.683054339191504312e+01
2.500000000000000000e+00,2.702107068913356613e+01
2.505000000000000338e+00,2.721122628965991552e+01
2.510000000000000231e+00,2.740098969210164270e+01
2.515000000000000124e+00,2.759034060470256833e+01
2.520000000000000018e+00,2.777925895310474047e+01
2.525000000000000355e+00,2.796772488788704081e+01
2.530000000000000249e+00,2.815571879187534421e+01
2.535000000000000142e+00,2.834322128721971978e+01
2.540000000000000036e+00,2.853021324223443145e+01
2.545000000000000373e+00,2.871667577799685489e+01
2.550000000000000266e+00,2.890259027470185416e+01
2.555000000000000604e+00,2.908793837776853763e+01
2.560000000000000053e+00,2.927270200369665787e+01
2.564999999999999947e+00,2.945686334567025710e+01
2.570000000000000284e+00,2.964040487890663655e+01
2.575000000000000178e+00,2.982330936574902935e+01
2.580000000000000071e+00,3.000555986050164847e+01
2.584999999999999964e+00,3.018713971400629958e+01
2.590000000000000302e+00,3.036803257795996558e+01
2.595000000000000195e+00,3.054822240897316021e+01
2.600000000000000533e+00,3.072769347236923920e+01
2.604999999999999982e+00,3.090643034572504178e+01
2.610000000000000320e+00,3.108441792215379351e+01
2.615000000000000213e+00,3.126164141333125102e+01
2.620000000000000551e+00,3.143808635226658765e+01
2.625000000000000000e+00,3.161373859581973633e+01
2.630000000000000338e+00,3.178858432696714331e+01
2.635000000000000231e+00,3.196261005681826717e+01
2.640000000000000568e+00,3.213580262638535601e+01
2.645000000000000018e+00,3.230814920810934154e+01
2.649999999999999911e+00,3.247963730714486275e+01
2.655000000000000249e+00,3.265025476240773372e+01
2.660000000000000142e+00,3.281998974738841923e+01
2.665000000000000480e+00,3.298883077073519132e+01
2.669999999999999929e+00,3.315676667661095678e+01
2.675000000000000266e+00,3.332378664482779840e+01
2.680000000000000160e+00,3.348988019076365674e+01
2.685000000000000497e+00,3.365503716506555065e+01
2.689999999999999947e+00,3.381924775314398346e+01
2.695000000000000284e+00,3.398250247446329553e+01
2.700000000000000178e+00,3.414479218163290852e+01
2.705000000000000515e+00,3.430610805930449914e+01
2.709999999999999964e+00,3.446644162288014002e+01
2.715000000000000302e+00,3.462578471703680094e+01
2.720000000000000195e+00,3.478412951407242559e+01
2.725000000000000533e+00,3.494146851207905513e+01
2.730000000000000426e+00,3.509779453294840579e+01
2.734999999999999876e+00,3.525310072021547114e+01
2.740000000000000213e+00,3.540738053674579078e+01
2.745000000000000107e+00,3.556062776227181388e+01
2.750000000000000444e+00,3.571283649078419131e+01
2.754999999999999893e+00,3.586400112778352423e+01
2.760000000000000231e+00,3.601411638739832455e+01
2.765000000000000124e+00,3.616317728937472964e+01
2.770000000000000462e+00,3.631117915594374779e+01
2.774999999999999911e+00,3.645811760857160522e+01
2.780000000000000249e+00,3.660398856459881500e+01
2.785000000000000142e+00,3.674878823377353854e+01
2.790000000000000480e+00,3.689251311468480310e+01
2.795000000000000373e+00,3.703515999110106094e+01
2.800000000000000266e+00,3.717672592821948285e+01
2.805000000000000160e+00,3.731720826883142905e+01
2.810000000000000497e+00,3.745660462940936952e+01
2.815000000000000391e+00,3.759491289612051901e+01
2.819999999999999840e+00,3.773213122077234516e+01
2.825000000000000178e+00,3.786825801669500180e+01
2.830000000000000071e+00,3.800329195456576770e+01
2.835000000000000409e+00,3.813723195818032963e+01
2.839999999999999858e+00,3.827007720017574144e+01
2.845000000000000195e+00,3.840182709770983394e+01
2.850000000000000089e+00,3.853248130810159466e+01
2.855000000000000426e+00,3.866203972443715742e+01
2.860000000000000320e+00,3.879050247114573580e+01
2.865000000000000213e+00,3.891786989954980669e+01
2.870000000000000107e+00,3.904414258339375721e+01
