Time (ms),Vert[0],Vert[1],Vert[2],Vert[3],Vert[4],Vert[5],Vert[6],Vert[7],
81.14999,10.5787059591545,10.5766487990383,10.5731230599072,10.570185274401,10.5678352615322,10.5660728782452,10.5648980160151,10.5643106028854,
81.2,11.1664028850314,11.1643456169665,11.1608196668089,11.1578816871294,11.1555315069367,11.1537689911676,11.1525940372887,11.1520065773365,
81.25,11.7946697328962,11.7926123627502,11.7890862130365,11.7861480497384,11.7837977113172,11.7820350702677,11.7808600297221,11.7802725254928,
81.3,12.4603024765556,12.4582450078673,12.4547186655157,12.4517803249649,12.4494298338012,12.4476670718149,12.4464919476076,12.4459044006363,
81.35,13.1610439462693,13.1589863800101,13.1554598469197,13.1525213308636,13.1501706884631,13.1484078067324,13.1472325996881,13.1466450103963,
81.4,13.8957011573996,13.8936434917404,13.8901167643354,13.8871780694834,13.8848272730105,13.8830642692899,13.8818889778553,13.8813013454493,
81.45,14.6643114596487,14.6622536897701,14.6587267586284,14.6557878763106,14.6534369182934,14.6516737866666,14.6504984067485,14.6499107291373,
81.5,15.4683668412763,15.4663089592767,15.4627818089513,15.4598427249528,15.4574915931409,15.4557283239077,15.4545528487953,15.4539651225499,
81.55,16.3111084096634,16.3090504046432,16.3055230138253,16.3025837085371,16.300232386031,16.2984689658092,16.2972933862442,16.2967056066346,
81.6,17.1979072287712,17.1958490872029,17.1923214294457,17.1893818785298,17.1870303443537,17.1852667565332,17.1840910610238,17.1835032221785,
81.64999,18.1367533544402,18.1346950609923,18.1311671063221,18.1282272821937,18.1258755125723,18.1241117383253,18.1229359138449,18.1223480091083,
81.7,19.1388809148048,19.1368224538892,19.1332941718289,19.1303540464378,19.1280020171931,19.1262380373713,19.1250620706709,19.1244740932734,
81.75,20.2195592954642,20.2175006539582,20.2139720188487,20.2110315685752,20.2086792593445,20.2069150578186,20.205738937737,20.2051508819751,
81.8,21.399067792984,21.3970089649074,21.3934799650507,21.3905391791182,21.3881865806025,21.3864221500013,21.3852458714342,21.3846577346987,
81.85,22.7038165496957,22.7017575441825,22.6982281974245,22.6952870922365,22.6929342185552,22.6911695700465,22.6899931407135,22.6894049269464,
81.9,24.1674183149349,24.1653591697331,24.1618295498542,24.1588881932774,24.1565351028929,24.1547702827512,24.1535937346565,24.153005460206,
81.95,25.8311190464986,25.8290598504899,25.8255301312283,25.8225886831008,25.8202355137257,25.818470630971,25.8172940395238,25.8167057429127,
81.99999,27.7420937000425,27.7400346294532,27.7365051552943,27.7335639325634,27.7312109572947,27.7294462281394,27.7282697429022,27.7276815005376,
82.05,29.9462807487966,29.9442221207657,29.9406935116657,29.9377530847559,29.9354007951234,29.9336366087329,29.9324604989163,29.9318724483328,
82.1,32.4694169704088,32.4673593074003,32.4638325847126,32.4608938934105,32.4585430992528,32.4567800968346,32.4556048060157,32.4550171738327,
82.14999,35.2776011727797,35.275545234594,35.2720218836644,35.2690862947427,35.2667381738911,35.2649772880523,35.2638034614113,35.2632165772513,
82.2,38.2169869658326,38.2149336209564,38.2114153396501,38.2084844155182,38.2061403144726,38.2043826114277,38.2032109866051,38.2026252273378,
82.25,40.9740164557952,40.9719661989783,40.9684539546115,40.9655285855788,40.9631892717731,40.96143535932,40.9602663568693,40.9596819373801,
82.3,43.1621076154098,43.1600598965112,43.1565526137685,43.1536318106427,43.1512964318965,43.149545635469,43.1483787888255,43.1477954707797,
82.35,44.5550285105842,44.5529819246897,44.5494768571373,44.5465580928196,44.5442244714645,44.5424750668449,44.5413091832223,44.5407263572361,
82.4,45.1999788287889,45.1979323663577,45.1944275403046,45.1915089984465,45.1891755690231,45.1874263165358,45.1862605382451,45.1856777661008,
82.45,45.2681266406498,45.266080127508,45.2625752023274,45.2596565692695,45.2573230612678,45.2555737465723,45.2544079252513,45.2538251311246,
82.49999,44.9027443377224,44.9006979100551,44.8971931519416,44.8942746725669,44.8919412969594,44.8901920870623,44.8890263382243,44.8884435811237,
82.55,44.1921766851383,44.1901304528799,44.186626076752,44.1837079488321,44.1813748760592,44.1796259059214,44.1784603229362,44.1778776505654,
82.6,43.1916636181037,43.1896176214093,43.1861137057739,43.1831960015603,43.1808632938965,43.179114612835,43.1779492298244,43.1773666596175,
82.65,41.9427812750103,41.9407355043969,41.9372320307193,41.9343147331628,41.9319823759216,41.9302339723115,41.9290687812356,41.9284863090858,
82.7,40.4836897764994,40.4816441856637,40.4781410634258,40.4752240892371,40.472892010645,40.4711438276579,40.4699787892034,40.4693963950258,
82.75,38.8531858588726,38.8511403676289,38.847637440075,38.8447206450111,38.842388720765,38.8406406599771,38.8394757060538,38.8388933550611,
82.8,37.0908697454306,37.0888242371122,37.0853212761678,37.0824044503584,37.0800724995976,37.0783244178013,37.0771594493368,37.0765770909127,
82.84999,35.2348452375793,35.2327995569974,35.2292962592801,35.2263791235579,35.2240469057034,35.2222986124054,35.2211334976144,35.2205510644292,
82.89999,33.3184243476691,33.3163783079944,33.3128743082677,33.3099565265492,33.3076237519741,33.3058750178454,33.304709598076,33.3041270090741,
82.95,31.367580841105,31.365534244698,31.3620291565927,31.3591103733498,31.3567767356717,31.355027318117,31.3538614255401,31.3532785949773,
83,29.4004867572941,29.3984394259663,29.3949329011385,29.392012795834,29.3896780188257,29.3879276991273,29.386761182433,29.3861780330051,
83.05,27.4292951254724,27.4272469288688,27.4237387124853,27.4208170506296,27.4184809322179,27.4167295503749,27.4155622988743,27.4149787740304,
83.1,25.4633060195902,25.461256892814,25.4577468580086,25.4548235228664,25.4524859624569,25.4507334388211,25.4495653974149,25.4489814690053,
83.15,23.5124285053341,23.5103784535771,23.5068666105018,23.5039416114216,23.5016026170776,23.4998489580386,23.4986801311497,23.498095801435,
83.2,21.5901326657209,21.5880817573012,21.5845682395173,21.5816416994088,21.5793013770589,21.5775466664985,21.5763771121606,21.5757924107914,
83.25,19.7153197193403,19.7132680687855,19.7097531001913,19.7068252250917,19.7044837523027,19.7027281308267,19.7015579463161,19.7009729229923,
83.3,17.912595815764,17.9105435588909,17.9070274050034,17.9040984392463,17.9017560265868,17.8999996609319,17.8988289616019,17.8982436752591,
83.35,16.2105753063136,16.2085225718248,16.2050054842523,16.2020756593699,16.1997325063743,16.1979755545384,16.196804449696,16.1962189561799,
83.39999,14.6383555475009,14.6363024332269,14.6327846032234,14.6298540952076,14.6275103535435,14.6257529356204,14.6245815083486,14.6239958501071,
83.45,13.2211466863136,13.2190932487339,13.2155747867129,13.2126436971637,13.2102994543866,13.2085416397032,13.2073699379628,13.206784139499,
83.5,11.9766405665635,11.9745868264548,11.9710677730318,11.9681361393201,11.9657914276321,11.9640332416842,11.9628612831121,11.9622753534365,
83.55,10.9134168158925,10.9113627740478,10.9078431307712,10.9049109543175,10.9025657749391,10.9008072186902,10.8996350039517,10.8990489434036,
83.6,10.0315904784888,10.0295361313157,10.0260158911601,10.0230831654962,10.0207375128497,10.018978581881,10.0178061079177,10.017219914934,
83.65,9.3248725272162,9.32281787574927,9.31929704073557,9.31636376771826,9.31401764340123,9.31225833897573,9.31108560666034,9.31049928168686,
83.7,8.78294565251829,8.78089070473959,8.7773692904709,8.77443548445588,8.77208890083778,8.77032923274847,8.76915624885521,8.76856979535257,
83.74999,8.39343900095752,8.39138377051211,8.38786180366259,8.38492748919343,8.38258046742381,8.38082045241611,8.3796472285291,8.37906065241548,
83.8,8.14328702296637,8.14123152698287,8.13770904103691,8.13477424892403,8.1324268155532,8.13066647464902,8.12949302531094,8.12890633401609,
83.85,8.01955440529882,8.01749866255365,8.01397569421698,8.01104045823507,8.00869264236789,8.00693199861188,8.00575833976477,8.00517154143337,
83.89999,8.00989210744414,8.00783613711562,8.00431272387971,8.00137707852649,7.99902890989092,7.99726798682112,7.99609413474836,7.99550723769948,
83.95,8.10276682362363,8.10071064451828,8.09718682314783,8.09425080225225,8.09190230999998,8.09014113069812,8.08896710136742,8.08838011375887,
84,8.2875596943573,8.28550332444251,8.28197913006173,8.27904276594332,8.27669397792524,8.27493256444315,8.27375837310974,8.2731713027353,
84.05,8.55459237340948,8.55253582952781,8.54901129506205,8.546074618017,8.54372556034049,8.54196393334947,8.54078959431354,8.54020244847911,
84.1,8.89511468369074,8.89305798137546,8.88953313719057,8.88659617515999,8.88424687190293,8.88248505046741,8.88131057691755,8.88072336236108,
