Time (ms),Vert[0],Vert[1],Vert[2],Vert[3],Vert[4],Vert[5],Vert[6],Vert[7],
170.85,13.5618981008181,13.5598447414286,13.5563264322585,13.5533954833506,13.5510513617654,13.5492936430366,13.548122007675,13.5475362431232,
170.9,12.2727826780933,12.270729013522,12.2672101077642,12.2642786099229,12.2619340153162,12.2601759220688,12.2590040276247,12.2584181307112,
170.95,11.1636469070128,11.1615929414441,11.1580734472769,11.1551414080237,11.1527963468738,11.1510378842344,11.1498657342531,11.1492797067888,
171,10.2365765642368,10.2345222940286,10.23100220433,10.2280696171074,10.2257240837596,10.2239652472483,10.222792838629,10.2222066790291,
171.05,9.48666562882545,9.48461105341186,9.48109036707346,9.47815723085859,9.47581122442841,9.47405201334284,9.47287934559874,9.4722930536142,
171.1,8.90440130460044,8.90234643025286,8.89882515953352,8.89589148560457,8.8935450158093,8.89178543784228,8.89061251629447,8.89002609464364,
171.15,8.47777719082519,8.4757220299664,8.47220019915074,8.46926600985238,8.46691909594654,8.46515916634292,8.46398600153739,8.46339945560805,
171.2,8.1938066037074,8.19175117278535,8.18822881402703,8.18529413894516,8.18294680642376,8.18118654536986,8.1800131512712,8.17942648819774,
171.25,8.03946685266033,8.03741117017655,8.03388831964395,8.03095319205876,8.02860546960054,8.02684489980359,8.02567129212041,8.02508451992826,
171.3,8.00223293347103,8.00017701859107,7.99665371375073,7.993718168137,7.99137008545014,7.98960923043252,7.98843542543736,7.98784855244006,
171.35,8.07035317192627,8.06829704360369,8.06477332150767,8.06183739195879,8.05948897842284,8.0577278614467,8.05655387523209,8.05596690965121,
171.4,8.2329741224388,8.23091779888439,8.22739369513278,8.22445741440614,8.22210869824932,8.22034734166524,8.21917318969309,8.21858613942801,
171.45,8.48018095994152,8.47812445830105,8.47460000641192,8.47166340534911,8.4693144131488,8.46755283800022,8.46637853482816,8.46579140731627,
171.5,8.80299245300954,8.80093578915954,8.79741102016975,8.7944741273293,8.79212488369543,8.79036310946804,8.78918866857608,8.78860147070426,
171.55,9.1933338731377,9.19127706154232,9.1877520037277,9.1848148451276,9.18246537248086,9.18070341692696,9.17952885059596,9.17894158863841,
171.6,9.64400258878201,9.64194564237405,9.63842032101684,9.63548291992059,9.63313323830804,9.63137111730053,9.63019643651124,9.62960911607795,
171.65,10.1486364948372,10.1465794248984,10.1430538620532,10.1401162387544,10.1377663656638,10.1360040930493,10.1348293073807,10.1342419333655,
171.7,10.701693026158,10.6996358421814,10.6961100564062,10.6931722279811,10.6908221781279,10.6890597655577,10.6878848830701,10.687297459591,
171.75,11.2984453275754,11.2963880370995,11.292862043131,11.2899240231396,11.2875738082091,11.2858112649357,11.2846362920299,11.284048822357,
171.8,11.9350016885629,11.932944296973,11.9294181053393,11.9264799034691,11.9241295318095,11.9223668644429,11.9211918056916,11.9206042921611,
171.85,12.608354323329,12.6062968336313,12.6027704502092,12.5998320718679,12.5974815481394,12.5957187603693,12.5945436183252,12.5939560622413,
171.9,13.31646385893,13.3144062715116,13.3108796970575,13.3079411429413,13.3055904677436,13.3038275600451,13.3026523350367,13.3020647365673,
171.95,14.0583864861376,14.0563287985387,14.0528020282442,14.0498632939281,14.047512463448,14.0457494328015,14.04457412274,14.0439864808177,
172,14.8344517756296,14.8323939823699,14.8288670055211,14.8259280811462,14.8235770868872,14.8218139265651,14.8206385267961,14.8200508390431,
172.05,15.646500966573,15.6444430590903,15.6409158589481,15.6379767291107,15.6356255577979,15.6338622572885,15.6326867605396,15.6320990232403,
172.1,16.4981985103612,16.4961404771459,16.4926130312091,16.4896736752028,16.4873223089906,16.4855588541628,16.4843832506575,16.483795458817,
172.15,17.3954341560658,17.3933759831123,17.3898482639997,17.3869086566263,17.3845570737974,17.3827934474537,17.3816177252939,17.3810298728329,
172.2,18.3468387618135,18.3447804335728,18.3412524108847,18.3383125241671,18.3359607006079,18.3341968836522,18.3330210296255,18.3324331097936,
172.25,19.3644427114105,19.3623842125433,19.3588558562889,19.3559156626239,19.353563574541,19.3517995481293,19.350623549197,19.3500355553318,
172.3,20.4645061147437,20.4624474331832,20.4589187197675,20.455978197434,20.4536258260999,20.4518615753973,20.4506854212933,20.4500973481487,
172.35,21.6685313424866,21.6664724746875,21.6629433971716,21.6600025397709,21.6576498796588,21.65588540028,21.6547090879654,21.6541209339874,
172.4,23.0043985301715,23.0023394900452,22.9988100756137,22.9958689081416,22.993515980774,22.9917512897479,22.9905748309966,22.9899866021982,
172.45,24.5073699671478,24.5053108011627,24.5017811406431,24.4988397466509,24.4964866240054,24.4947217783066,24.4935452125246,24.4929569290354,
172.5,26.2202322504323,26.2181730626644,26.2146433594971,26.2117019261524,26.2093487694916,26.207583896786,26.2064073122811,26.2058190192138,
172.55,28.1907827913989,28.1887237833036,28.1851944312945,28.1822533209269,28.1799004424549,28.1781357899193,28.1769593576749,28.1763711423801,
172.6,30.4627772880143,30.460718815567,30.4571905105941,30.4542503634893,30.45189831494,30.4501343194094,30.4489583416144,30.4483703584755,
172.65,33.0532830544084,33.0512256912749,33.0476995547896,33.0447614028458,33.0424110734403,33.0406484389805,33.0394734026987,33.0388859005531,
172.7,35.9080458774343,35.9059904270197,35.9024680296183,35.8995333180667,35.8971859532605,35.895425666032,35.8942522534972,35.8936655808993,
172.75,38.839767738849,38.8377150443102,38.8341980343552,38.831268280079,38.8289251871635,38.8271682823527,38.8259972097489,38.8254117326093,
172.8,41.5053720188379,41.5033223980639,41.499811397139,41.4968871723417,41.4945488446454,41.4927957130317,41.4916272507882,41.4910431072972,
172.85,43.5315257171462,43.5294783676566,43.5259718071363,43.5230516686809,43.5207168628174,43.5189665200673,43.5177999873161,43.5172168296496,
172.9,44.7517573912497,44.749710884458,44.746205971589,44.7432873496824,44.7409538511228,44.7392045437836,44.7380387274873,44.7374559359069,
172.95,45.2575767073987,45.2555302291486,45.2520253721801,45.2491068018909,45.2467733479823,45.2450240761185,45.2438582844292,45.2432755054414,
173,45.2223019410538,45.2202554334969,45.2167505192288,45.2138318962029,45.2114983968378,45.2097490889746,45.208583272377,45.2080004806624,
173.05,44.7766052256455,44.7745588334142,44.7710541445694,44.7681357289245,44.765802408228,44.7640532418031,44.762887523036,44.7623047812975,
173.1,43.9996013966193,43.9975552137169,43.9940509340721,43.9911328949269,43.9887998986506,43.9870509890786,43.9858854479907,43.9853027970245,
173.15,42.9422902431852,42.9402442973728,42.9367404812047,42.9338228685134,42.9314902397156,42.9297416210971,42.9285762812831,42.9279937331449,
173.2,41.6449061959787,41.6428604691614,41.6393570810991,41.6364398623197,41.6341075729618,41.6323592230993,41.6311940692046,41.6306116160503,
173.25,40.1455629094039,40.1435173479889,40.1400142832642,40.1370973619937,40.1347653290011,40.1330171821171,40.1318521686374,40.1312697872191,
173.3,38.4833202297566,38.481274746015,38.4777718331248,38.4748550515499,38.4725231389242,38.4707750873345,38.469610139773,38.4690277920301,
173.35,36.6977095710312,36.6956640399955,36.692161034638,36.6892441679561,36.6869121819683,36.6851640722759,36.683999084511,36.6834167162257,
173.4,34.8260822943187,34.8240365529481,34.8205331363913,34.8176158913108,34.81528357921,34.813535211284,34.8123700448629,34.8117875852992,
173.45,32.9003273636464,32.8982812205592,32.8947770186667,32.8918590509149,32.8895261160176,32.8877772549414,32.8866117473469,32.8860291134744,
173.5,30.9446935663697,30.9426468254384,30.9391414547972,30.9362224115664,30.9338885498346,30.9321389548694,30.9309729395569,30.9303900462877,
173.55,28.9758408810712,28.9737933722917,28.9702865005578,28.9673660760336,28.9650310239279,28.9632804864027,28.9621138190126,28.9615305925935,
173.6,27.0050146977485,27.0029663038285,26.9994577017054,26.996535684897,26.9941992605951,26.9924476365439,26.9912802174806,26.9906966070283,
173.65,25.0413611544816,25.0393118256585,25.0358013958658,25.0328776972625,25.030539823632,25.0287870519843,25.0276188390008,25.0270348229319,
173.7,23.0953360314602,23.0932857874758,23.0897735686106,23.0868482237363,23.0845089313977,23.0827550364046,23.0815860462809,23.0810016331692,
173.75,21.1814683615796,21.1794172824501,21.1759034309425,21.1729765837507,21.1706359967682,21.1688810766713,21.1677113773754,21.1671266019472,
173.8,19.3199290271874,19.3178772343467,19.3143619875966,19.3114338565483,19.3090921631951,19.307336367078,19.306166061751,19.3055809767025,
173.85,17.5364009898645,17.5343486199826,17.5308322451749,17.5279030761381,17.5255604883047,17.5238039839503,17.5226331886694,17.5220478533058,
173.9,15.8599504884732,15.8578976652686,15.8543804042677,15.8514504198076,15.8491071293003,15.8473500685868,15.8461788884249,15.8455933564289,
173.95,14.3192071299805,14.3171539426913,14.3136359699529,14.3107053306033,14.3083614757674,14.3066039682395,14.3054324789812,14.3048467890717,
174,12.938012545316,12.9359590417614,12.9324404507688,12.9295092425501,12.9271648975144,12.925407001867,12.9242352441177,12.9236494170397,
174.05,11.732147920214,11.7300941153895,11.726574935456,11.7236431853385,11.721298373342,11.7195401079735,11.71836809446,11.7177821367155,
174.1,10.7082489676211,10.7061948602296,10.7026750888173,10.6997427944616,10.6973975134844,10.6956388767928,10.6944666064054,10.6938805174268,
174.15,9.86485068244735,9.86279626939507,9.85927590045365,9.8563430562888,9.85399730152674,9.85223828970561,9.85106575980978,9.85047953825076,
174.2,9.19460198404081,9.19254726783891,9.18902630627596,9.18609291681525,9.18374669215531,9.1819873082807,9.18081452100348,9.18022816795044,
174.25,8.68659691580443,8.68454190582549,8.68102036996252,8.67808645206322,8.67573977203081,8.67398002760285,8.67280699089949,8.67222051041658,
174.3,8.32822075109891,8.32616546192068,8.32264338025524,8.31970896013885,8.31736184732955,8.31560176023869,8.31442848648546,8.31384188489558,
174.35,8.10638145506367,8.10432590430444,8.10080331127821,8.09786842063603,8.09552090235929,8.09376049422855,8.09258699838399,8.09200028332933,
174.4,8.00824109211677,8.00618529872598,8.00266223138298,7.99972690430097,7.99737900992991,7.99561830401635,7.99444460216944,7.99385778186978,
174.45,8.02161260320461,8.01955658633307,8.01603308211095,8.01309735303732,8.01074911225723,8.00898813206509,8.00781424047585,8.00722732323831,
174.5,8.13515451268852,8.13309829099368,8.1295743863657,8.12663828886129,8.12428973059277,8.12252849902083,8.12135443353039,8.12076742744812,
174.55,8.33845009362831,8.33639368485492,8.33286941451012,8.32993298049396,8.32758413224284,8.3258226710697,8.32464844674427,8.32406135951448,
174.6,8.62202285745777,8.61996627817958,8.61644167451778,8.61350493380253,8.61115582125948,8.60939415082651,8.60821978173805,8.60763262055003,
174.65,8.97731896439556,8.97526222984522,8.97173732264458,8.96880030263059,8.96645094940752,8.9646890884102,8.96351458749205,8.96292735895336,
174.7,9.39667522845902,9.39461835239998,9.39109316856654,9.38815589401142,9.38580632144292,9.38404428677358,9.38286966571171,9.38228237579263,
174.75,9.87328495550328,9.87122795011304,9.86770251345252,9.86476500626112,9.86241523322348,9.86065303982806,9.85947830896194,9.85889096294485,
174.8,10.4011704433702,10.3991133191139,10.3955876500847,10.3926499290818,10.3902999717972,10.3885376325201,10.3873628007354,10.38677540316,
174.85,10.975169229641,10.9731119951217,10.9695861105416,10.9666481912023,10.9642980630062,10.9625355884064,10.9613606630078,10.9607732176059,
174.9,11.5909403748279,11.5888830366051,11.5853569492975,11.5824188434214,11.5800685544821,11.5783059526108,11.5771309391679,11.5765434487851,
174.95,12.2449968327401,12.2429393951177,12.2394131134963,12.2364748288254,12.2341243858145,12.2323616619542,12.2311865641217,12.230599030625,
175,12.9347700849532,12.9327125497443,12.9291860773534,12.9262476171489,12.9238970228771,12.9221341792531,12.9209589985703,12.9203714227463,
175.05,13.6587136346265,13.656656000915,13.6531293359637,13.6501906985777,13.6478399516245,13.6460769871123,13.6449017228012,13.6443141042524,
175.1,14.4164527322159,14.414394996148,14.4108681311022,14.4079293096019,14.4055784039928,14.4038153138614,14.4026399626492,14.4020522997035,
175.15,15.2089890604183,15.2069312150725,15.2034041364011,15.2004651183348,15.1981140433389,15.1963508190914,15.1951753750995,15.1945876647534,
175.2,16.0389714028418,16.0369134382469,16.0333861264563,16.0304468938855,16.0280956340431,16.0263322634376,16.0251567181968,16.0245689561233,
175.25,16.9110469811831,16.9089888845826,16.9054613147337,16.9025218447082,16.9001703802399,16.8984068476137,16.8972311902877,16.8966433709503,
175.3,17.8323133743444,17.8302551308536,17.8267272738461,17.8237875395851,17.8214358474089,17.8196721344837,17.8184963524262,17.8179084693636,
175.35,18.8128970836755,18.8108386775606,18.8073105026329,18.8043704758254,18.8020185315392,18.8002546189897,18.7990786988296,18.7984907452099,
175.4,19.8666889819695,19.8646303989312,19.861101878125,19.8581615330367,19.8558093144563,19.8540451847117,19.8528691142908,19.8522810839013,
175.45,21.0122608321213,21.0102020632387,21.0066731791078,21.0037324996737,21.0013799929444,20.9996156350269,20.9984394067466,20.9978512957039,
175.5,22.2739503033508,22.2718913518146,22.2683621105871,22.2654211025224,22.2630683125542,22.261303730341,22.2601273468776,22.2595391565472,
175.55,23.6829866906892,23.6809275832331,23.6773980371586,23.6744567485201,23.672103716706,23.6703389429573,23.6691624269667,23.6685741689211,
175.6,25.2782299703955,25.2761707764883,25.2726410613561,25.2696996170644,25.267346451029,25.2655815709428,25.2644049813547,25.2638166856976,
175.65,27.1053940447677,27.1033349079429,27.0998053043277,27.0968639625237,27.0945108846886,27.092746074354,27.0915695329744,27.0909812619322,
175.7,29.2121388855363,29.2100800713539,29.2065510983794,29.2036103367047,29.2012577586435,29.1994933439168,29.198317076159,29.1977289448906,
175.75,31.6337484497961,31.6316904089417,31.6281629476382,31.6252235767535,31.6228721970253,31.6211087309999,31.6199331194817,31.6193453234618,
175.8,34.3610473538018,34.3589907731922,34.3554661664156,34.3525294219638,34.3501803053828,34.3484186311687,34.3472442591507,34.3466570963653,
175.85,37.2851739613344,37.2831197071406,37.2795996482106,37.276667088386,37.2743215777895,37.2725627586793,37.2713903617687,37.270804208045,
175.9,40.1423793721,40.1403281343544,40.136813972323,40.1338868386539,40.1315460041013,40.1297908874825,40.1286210519659,40.1280362068571,
175.95,42.5482758901834,42.5462274977422,42.5427188981996,42.5397968832518,42.5374604600731,42.535708836569,42.5345414177005,42.5339578072888,
176,44.2004443480359,44.198397554443,44.1948920807811,44.1919729426411,44.1896389990164,44.1878893391349,44.1867232788736,44.1861403626275,
176.05,45.0660438875899,45.0639974368056,45.060492633495,45.057574112519,45.0552407010488,45.0534914627466,45.052325694253,45.0517429271088,
176.1,45.2990532747078,45.297006766779,45.2935018517949,45.2905832281285,45.2882497282283,45.2865004199535,45.2853346030776,45.2847518112229,
176.15,45.0595112199523,45.0574647496374,45.0539599081603,45.0510413520919,45.0487079104068,45.0469586481994,45.0457928631785,45.0452100875937,
176.2,44.4515010249308,44.4494547233103,44.4459502115916,44.4430319589152,44.4406987786417,44.4389497233919,44.4377840815297,44.4372013790798,
176.25,43.5382019179915,43.5361558455145,43.532651781735,43.5297339412108,43.5274011160867,43.525652342025,43.5244868946792,43.5239042916044,
176.3,42.3640331109373,42.3619872719155,42.3584836645087,42.3555662439044,42.3532337806309,42.3514852930683,42.3503200439159,42.3497375420955,
176.35,40.9675655298299,40.9655198889516,40.9620166688881,40.9590996046883,40.9567674485334,40.9550192041356,40.9538541231989,40.9532717073179,
176.4,39.3872227753418,39.3851772632942,39.3816742950739,39.3787574625957,39.376425506113,39.3746774198041,39.3735124482274,39.3729300882164,
176.45,37.6625077665625,37.6604622786711,37.6569593576633,37.6540425686093,37.6517106495295,37.6499625928228,37.648797641718,37.6482152921637,
176.5,35.8323430645852,35.8302974577415,35.8267943041803,35.8238773011144,35.8215451975856,35.8197969948163,35.8186319426564,35.8180495414704,
176.55,33.9319089172622,33.929863013103,33.9263592783019,33.9234417403694,33.9211091758881,33.9193606081181,33.9181953034396,33.9176127732386,
176.6,31.9896749505443,31.9876285518335,31.9841238502121,31.9812054226102,31.9788720914188,31.9771229165471,31.9759571918627,31.9753744470774,
176.65,30.0261941492221,30.0241470681918,30.0206410326792,30.0177213776383,30.0153869886588,30.0136369762087,30.0124706720734,30.011887631243,
176.7,28.0552309319454,28.0531830205229,28.0496753616494,28.0467542128076,28.0444185365001,28.0426675047217,28.0415004954005,28.0409170942871,
176.75,26.0866110476593,26.0845622190516,26.0810527671445,26.0781299683764,26.0757928702004,26.0740407125668,26.0728729243648,26.0722891253182,
176.8,24.1296933055241,24.127643542902,24.124132265064,24.1212077861043,24.1188692399844,24.117115935853,24.1159473544922,24.1153631502184,
176.85,22.1965521432299,22.1945014962496,22.1909884895587,22.188062419745,22.1857225026781,22.1839681130219,22.182798780687,22.1822141927393,
176.9,20.3042482043271,20.3021967752157,20.2986822395234,20.2957547627655,20.2934136332491,20.2916582835748,20.2904882870964,20.289903359838,
176.95,18.4756618869692,18.4736098078262,18.4700940013829,18.4671653553278,18.464823218169,18.4630670706513,18.4618965222271,18.4613113129811,
177,16.7384408241294,16.7363882289045,16.7328714135764,16.7299418391967,16.7275989020661,16.7258421211461,16.7246711345406,16.7240857014307,
177.05,15.1219912114104,15.1199382096443,15.1164205995786,15.1134902939333,15.1111467266548,15.1093894468035,15.1082181150465,15.1076325056023,
177.1,13.6532196032287,13.6511662646474,13.6476479961544,13.6447170846745,13.6423729953412,13.6406153021481,13.6394436844514,13.6388579289245,
177.15,12.3524915130513,12.350437868346,12.3469190014236,12.3439875393156,12.3416429755009,12.3398849066331,12.3387130290544,12.3381271407572,
177.2,11.2313077509753,11.2292538053997,11.2257343503164,11.2228023470254,11.2204573168649,11.2186988787619,11.2175267457544,11.2169407269617,
177.25,10.29229265685,10.2902384068591,10.2867183566829,10.2837858058263,10.281440303816,10.2796814921169,10.2785091006623,10.2779229498317,
177.3,9.53092934943154,9.5288747940716,9.52535414693572,9.52242104679272,9.52007507144677,9.51831588497292,9.51714323425487,9.51655695096879,
177.35,8.93793847473926,8.93588361982064,8.93236238708268,8.92942874810205,8.92708230842286,8.92532275430106,8.92414984924907,8.92356343602582,
177.4,8.50142480150619,8.49936965910679,8.49584786437708,8.49291370828302,8.49056682299041,8.4888069160421,8.48763376690922,8.48704722898692,
177.45,8.20843180866413,8.20637639503244,8.20285407007478,8.1999194260944,8.19757212037417,8.19581188054083,8.19463850112228,8.19405184554878,
177.5,8.04591910903888,8.04386344259011,8.04034062340412,8.03740552466234,8.03505782705941,8.03329727694231,8.0321236828734,8.03153691763668,
177.55,8.00131814555694,7.99926224544455,7.99573896947309,7.99280345042288,7.99045539062665,7.98869455373329,7.98752076127627,7.98693389468461,
177.6,8.06282105649546,8.06076494170632,8.05724124606662,8.05430534086136,8.05195694830306,8.05019584793652,8.04902187321222,8.04843491350165,
177.65,8.21951311489628,8.21745680370195,8.21393272411285,8.21099646561917,8.20864776862119,8.20688642720661,8.20571228572851,8.20512524082475,
177.7,8.4614172717113,8.45936078133517,8.45583635146648,8.45289977066562,8.45055079592563,8.44878923460171,8.44761494099336,8.4470278183675,
177.75,8.77949128354062,8.77743462994794,8.77390988101,8.7709730066201,8.76862377888561,8.76686201724695,8.76568758506369,8.76510039164106,
177.8,9.1656015570013,9.16354475475335,9.16001971521184,9.15708257342559,9.15473311526782,9.15297117118591,9.15179661279107,9.15120935488802,
177.85,9.61248887702575,9.61043193916011,9.60690663450212,9.60396924877148,9.60161958039992,9.59985746987626,9.59868279633954,9.59809547961151,
177.9,10.1137363914938,10.1116793294053,10.1081537819065,10.1052161727285,10.1028663118063,10.1011040488262,10.0999292698226,10.0993418992125,
177.95,10.6637477141521,10.6616905374569,10.6581647659157,10.6552269505877,10.6528769120208,10.6511145083867,10.6499396320809,10.6493522117601,
178,11.2577417699771,11.2556844863483,11.2521585057653,11.2492204980903,11.2468702937732,11.2451077589031,11.2439327918105,11.2433453251075,
178.05,11.8917705062028,11.889713121175,11.8861869423693,11.8832487523027,11.8808983908146,11.8791357315013,11.8779606783212,11.8773731676371,
178.1,12.5627655413294,12.5607080580733,12.5571816872438,12.5542433204894,12.5518928067455,12.550130026881,12.5489548903057,12.5483673370159,
178.15,13.2686200872329,13.2665625063161,13.2630359445719,13.2600974021504,13.2577467370303,13.2559838373109,13.2548086178223,13.2542210221729,
178.2,14.0083130483408,14.0062553674978,14.0027286104102,13.9997898882463,13.997439068238,13.9956760458829,13.9945007415571,13.9939131025653,
178.25,14.7820832119317,14.7800254258854,14.7764984631378,14.773559551738,14.7712085686601,14.7694454171909,14.7682700235461,14.7676823389219,
178.3,15.591663186051,15.5896052864413,15.5860781016899,15.5831389860144,15.5807878269053,15.5790245360586,15.5778490459943,15.5772613121101,
178.35,16.4405856266475,16.4385276021498,16.4350001732554,16.4320608329308,16.4297094802321,16.4279460361043,16.4267704400012,16.4261826519424,
178.4,17.3345786935761,17.3325205303274,17.3289928301868,17.3260532402711,17.3237016724865,17.3219380580548,17.3207623441357,17.320174495885,
178.45,18.2820735061139,18.2800151886238,18.2764871869526,18.2735473195745,18.2711955126816,18.2694317089225,18.2682558640254,18.2676679488578,
178.5,19.2948521808256,19.2927936936645,19.2892653602952,19.2863251876892,19.2839731177549,19.2822091057138,19.2810331167235,19.2804451279378,
178.55,20.3888659783742,20.3868073091272,20.3832786197845,20.3803381196038,20.3779857673617,20.3762215317772,20.3750453881324,20.3744573203317,
178.6,21.585236417101,21.5831775614349,21.5796485076398,21.576707672069,21.5743550307715,21.5725905662919,21.5714142642856,21.5708261155744,
178.65,22.9113873296508,22.9093282999421,22.9057989058786,22.9028577571525,22.9005048459435,22.8987401677144,22.8975637178176,22.8969754935435,
178.7,24.4020730006742,24.4000138406001,24.3964841916395,24.3935428082895,24.3911896948206,24.3894248563919,24.3882482956416,24.3876600147238,
178.75,26.0996165804869,26.0975573892755,26.0940276793815,26.0910862398555,26.0887330778756,26.0869682009641,26.0857916135525,26.0852033190012,
178.8,28.0516622210144,28.0496031921052,28.046073799413,28.0431326516211,28.0407797409087,28.0390150628527,28.0378386129573,28.0372503886459,
178.85,30.3027347889951,30.3006762661165,30.2971478625628,30.2942076247604,30.2918554980645,30.2900914406666,30.2889154200766,30.2883274150753,
178.9,32.8727690249729,32.8707115659217,32.8671852419337,32.8642469174702,32.861896439408,32.8601336872517,32.8589585695525,32.8583710258125,
178.95,35.71407455197,35.712018947475,35.7084962488663,35.7055612601639,35.7032136565311,35.7014531802076,35.7002796368606,35.699692897432,
179,38.6498208268866,38.6477679305389,38.6442505260649,38.6413204087643,38.6389770030091,38.6372198504922,38.6360486065247,38.6354630418355,
179.05,41.3454679579413,41.343418145603,41.3399067701754,41.3369822007528,41.3346435760545,41.332890209262,41.3317215843144,41.3311373576957,
179.1,43.422290837761,43.4202433826814,43.4167366157233,43.4138162872781,43.4114813176593,43.4097308452264,43.4085642227488,43.4079810192374,
179.15,44.6950433389514,44.6929968124006,44.6894918608914,44.6865732034072,44.6842396741678,44.6824903425215,44.6813245094016,44.6807417092235,
179.2,45.2426304786075,45.2405840054277,45.2370791583691,45.2341605971947,45.2318271511371,45.2300778854871,45.228912098095,45.2283293213022,
179.25,45.2384097979054,45.2363632878306,45.2328583686419,45.2299397410914,45.2276062378299,45.2258569268835,45.224691108154,45.2241083153505,
179.3,44.8169523619675,44.814905958369,44.8114012473042,44.8084828112159,44.8061494729046,44.8044002925342,44.8032345641206,44.802651817454,
179.35,44.0600758543387,44.0580296561425,44.0545253466009,44.0516072799473,44.0492742599671,44.0475253316277,44.0463597775571,44.0457771199583,
179.4,43.0199907147773,43.0179447534315,43.0144409068979,43.0115232662667,43.0091906133926,43.0074419757114,43.0062766227102,43.0056940678348,
179.45,41.7372984642654,41.7352527242625,41.7317493104242,41.7288320679276,41.7264997581322,41.724751392088,41.7235862269993,41.723003768126,
179.5,40.2501106344386,40.2480650644136,40.2445619828574,40.2416450461002,40.2393129997627,40.2375648423131,40.2363998215245,40.2358174363722,
179.55,38.5974078643983,38.595362378953,38.591859462733,38.5889426780953,38.5866107628314,38.5848627091537,38.5836977601482,38.5831154116677,
179.6,36.8187556552611,36.8167101319853,36.8132071417986,36.810290289078,36.807958315123,36.8062102149591,36.8050452337866,36.8044628688695,
179.65,34.9517532256565,34.9497075038785,34.9462041256243,34.9432869157905,34.9409546340656,34.9392062901924,34.9380411404119,34.93745868935,
179.7,33.0287381993001,33.0266920889212,33.0231879509719,33.0202700420606,33.0179371578716,33.0161883369476,33.0150228571313,33.0144402374509,
179.75,31.0744893614392,31.0724426657117,31.068937383441,31.0660184215282,31.063684629875,31.0619350903995,31.0607691134757,31.0601862398196,
179.8,29.1061201856,29.1040727318702,29.1005659677547,29.09764564226,29.0953106754959,29.0935602055456,29.0923935849049,29.0918103823702,
179.85,27.1351379648026,27.1330896316915,27.1295811484455,27.1266592410263,27.1243229109935,27.1225713615858,27.1214039941619,27.1208204100923,
